#nu mu I
1.809599e+15 8.145763e-01 1.383908e-01
1.809599e+15 8.181230e-01 1.384406e-01
1.809599e+15 8.216389e-01 1.384900e-01
1.809599e+15 8.251249e-01 1.385386e-01
1.809599e+15 8.285793e-01 1.385868e-01
1.809599e+15 8.320018e-01 1.386344e-01
1.809599e+15 8.353941e-01 1.386814e-01
1.809599e+15 8.387542e-01 1.387278e-01
1.809599e+15 8.420822e-01 1.387736e-01
1.809599e+15 8.453790e-01 1.388188e-01
1.809599e+15 8.486439e-01 1.388636e-01
1.809599e+15 8.518768e-01 1.389078e-01
1.809599e+15 8.550770e-01 1.389514e-01
1.809599e+15 8.582460e-01 1.389944e-01
1.809599e+15 8.613821e-01 1.390369e-01
1.809599e+15 8.644852e-01 1.390788e-01
1.809599e+15 8.675562e-01 1.391202e-01
1.809599e+15 8.705950e-01 1.391611e-01
1.809599e+15 8.735999e-01 1.392014e-01
1.809599e+15 8.765719e-01 1.392411e-01
1.809599e+15 8.795118e-01 1.392803e-01
1.809599e+15 8.824180e-01 1.393190e-01
1.809599e+15 8.852910e-01 1.393572e-01
1.809599e+15 8.881301e-01 1.393948e-01
1.809599e+15 8.909361e-01 1.394319e-01
1.809599e+15 8.937090e-01 1.394685e-01
1.809599e+15 8.964468e-01 1.395045e-01
1.809599e+15 8.991522e-01 1.395401e-01
1.809599e+15 9.018231e-01 1.395751e-01
1.809599e+15 9.044601e-01 1.396095e-01
1.809599e+15 9.070630e-01 1.396435e-01
1.809599e+15 9.096320e-01 1.396769e-01
1.809599e+15 9.121659e-01 1.397099e-01
1.809599e+15 9.146662e-01 1.397423e-01
1.809599e+15 9.171312e-01 1.397742e-01
1.809599e+15 9.195620e-01 1.398056e-01
1.809599e+15 9.219581e-01 1.398365e-01
1.809599e+15 9.243190e-01 1.398669e-01
1.809599e+15 9.266459e-01 1.398967e-01
1.809599e+15 9.289370e-01 1.399261e-01
1.809599e+15 9.311938e-01 1.399551e-01
1.809599e+15 9.334152e-01 1.399835e-01
1.809599e+15 9.356009e-01 1.400113e-01
1.809599e+15 9.377521e-01 1.400387e-01
1.809599e+15 9.398669e-01 1.400655e-01
1.809599e+15 9.419469e-01 1.400919e-01
1.809599e+15 9.439920e-01 1.401179e-01
1.809599e+15 9.459999e-01 1.401433e-01
1.809599e+15 9.479731e-01 1.401683e-01
1.809599e+15 9.499111e-01 1.401927e-01
1.809599e+15 9.518121e-01 1.402167e-01
1.809599e+15 9.536780e-01 1.402401e-01
1.809599e+15 9.555080e-01 1.402631e-01
1.809599e+15 9.573011e-01 1.402856e-01
1.809599e+15 9.590589e-01 1.403076e-01
1.809599e+15 9.607800e-01 1.403291e-01
1.809599e+15 9.624651e-01 1.403502e-01
1.809599e+15 9.641139e-01 1.403707e-01
1.809599e+15 9.657261e-01 1.403909e-01
1.809599e+15 9.673021e-01 1.404105e-01
1.809599e+15 9.688421e-01 1.404296e-01
1.809599e+15 9.703451e-01 1.404483e-01
1.809599e+15 9.718110e-01 1.404665e-01
1.809599e+15 9.732409e-01 1.404842e-01
1.809599e+15 9.746339e-01 1.405015e-01
1.809599e+15 9.759899e-01 1.405182e-01
1.809599e+15 9.773091e-01 1.405345e-01
1.809599e+15 9.785920e-01 1.405503e-01
1.809599e+15 9.798371e-01 1.405657e-01
1.809599e+15 9.810459e-01 1.405806e-01
1.809599e+15 9.822180e-01 1.405950e-01
1.809599e+15 9.833520e-01 1.406090e-01
1.809599e+15 9.844500e-01 1.406225e-01
1.809599e+15 9.855101e-01 1.406355e-01
1.809599e+15 9.865329e-01 1.406480e-01
1.809599e+15 9.875191e-01 1.406601e-01
1.809599e+15 9.884680e-01 1.406717e-01
1.809599e+15 9.893790e-01 1.406829e-01
1.809599e+15 9.902529e-01 1.406936e-01
1.809599e+15 9.910900e-01 1.407038e-01
1.809599e+15 9.918890e-01 1.407136e-01
1.809599e+15 9.926510e-01 1.407229e-01
1.809599e+15 9.933761e-01 1.407317e-01
1.809599e+15 9.940630e-01 1.407401e-01
1.809599e+15 9.947120e-01 1.407480e-01
1.809599e+15 9.953240e-01 1.407555e-01
1.809599e+15 9.958990e-01 1.407625e-01
1.809599e+15 9.964360e-01 1.407690e-01
1.809599e+15 9.969350e-01 1.407751e-01
1.809599e+15 9.973970e-01 1.407807e-01
1.809599e+15 9.978210e-01 1.407859e-01
1.809599e+15 9.982070e-01 1.407906e-01
1.809599e+15 9.985560e-01 1.407948e-01
1.809599e+15 9.988670e-01 1.407986e-01
1.809599e+15 9.991400e-01 1.408019e-01
1.809599e+15 9.993760e-01 1.408048e-01
1.809599e+15 9.995740e-01 1.408072e-01
1.809599e+15 9.997340e-01 1.408092e-01
1.809599e+15 9.998570e-01 1.408107e-01
1.809599e+15 9.999420e-01 1.408117e-01
1.809599e+15 9.999890e-01 1.408123e-01


1.956100e+15 1.000000e-06 1.171984e-01
1.956100e+15 6.146288e-03 1.275219e-01
1.956100e+15 1.228602e-02 1.290547e-01
1.956100e+15 1.842528e-02 1.302504e-01
1.956100e+15 2.456386e-02 1.312655e-01
1.956100e+15 3.070150e-02 1.321616e-01
1.956100e+15 3.684798e-02 1.329703e-01
1.956100e+15 4.298308e-02 1.337113e-01
1.956100e+15 4.911656e-02 1.343975e-01
1.956100e+15 5.524818e-02 1.350379e-01
1.956100e+15 6.137772e-02 1.356398e-01
1.956100e+15 6.751493e-02 1.362082e-01
1.956100e+15 7.363961e-02 1.367474e-01
1.956100e+15 7.976151e-02 1.372608e-01
1.956100e+15 8.588041e-02 1.377512e-01
1.956100e+15 9.199607e-02 1.382211e-01
1.956100e+15 9.810826e-02 1.386722e-01
1.956100e+15 1.042267e-01 1.391062e-01
1.956100e+15 1.103312e-01 1.395247e-01
1.956100e+15 1.164316e-01 1.399289e-01
1.956100e+15 1.225277e-01 1.403198e-01
1.956100e+15 1.286190e-01 1.406984e-01
1.956100e+15 1.347155e-01 1.410656e-01
1.956100e+15 1.407969e-01 1.414223e-01
1.956100e+15 1.468731e-01 1.417689e-01
1.956100e+15 1.529437e-01 1.421061e-01
1.956100e+15 1.590085e-01 1.424346e-01
1.956100e+15 1.650772e-01 1.427547e-01
1.956100e+15 1.711299e-01 1.430671e-01
1.956100e+15 1.771760e-01 1.433719e-01
1.956100e+15 1.832155e-01 1.436698e-01
1.956100e+15 1.892481e-01 1.439609e-01
1.956100e+15 1.952735e-01 1.442456e-01
1.956100e+15 2.013014e-01 1.445242e-01
1.956100e+15 2.073119e-01 1.447971e-01
1.956100e+15 2.133145e-01 1.450644e-01
1.956100e+15 2.193092e-01 1.453265e-01
1.956100e+15 2.252955e-01 1.455832e-01
1.956100e+15 2.312831e-01 1.458353e-01
1.956100e+15 2.372522e-01 1.460826e-01
1.956100e+15 2.432124e-01 1.463253e-01
1.956100e+15 2.491634e-01 1.465638e-01
1.956100e+15 2.551050e-01 1.467980e-01
1.956100e+15 2.610467e-01 1.470282e-01
1.956100e+15 2.669688e-01 1.472545e-01
1.956100e+15 2.728809e-01 1.474770e-01
1.956100e+15 2.787827e-01 1.476959e-01
1.956100e+15 2.846740e-01 1.479112e-01
1.956100e+15 2.905641e-01 1.481231e-01
1.956100e+15 2.964337e-01 1.483317e-01
1.956100e+15 3.022921e-01 1.485371e-01
1.956100e+15 3.081391e-01 1.487394e-01
1.956100e+15 3.139745e-01 1.489386e-01
1.956100e+15 3.198075e-01 1.491350e-01
1.956100e+15 3.256190e-01 1.493284e-01
1.956100e+15 3.314182e-01 1.495191e-01
1.956100e+15 3.372049e-01 1.497071e-01
1.956100e+15 3.429789e-01 1.498924e-01
1.956100e+15 3.487493e-01 1.500752e-01
1.956100e+15 3.544972e-01 1.502555e-01
1.956100e+15 3.602318e-01 1.504333e-01
1.956100e+15 3.659527e-01 1.506087e-01
1.956100e+15 3.716599e-01 1.507819e-01
1.956100e+15 3.773530e-01 1.509528e-01
1.956100e+15 3.830412e-01 1.511214e-01
1.956100e+15 3.887056e-01 1.512879e-01
1.956100e+15 3.943554e-01 1.514523e-01
1.956100e+15 3.999904e-01 1.516145e-01
1.956100e+15 4.056102e-01 1.517749e-01
1.956100e+15 4.112239e-01 1.519331e-01
1.956100e+15 4.168129e-01 1.520894e-01
1.956100e+15 4.223862e-01 1.522438e-01
1.956100e+15 4.279436e-01 1.523964e-01
1.956100e+15 4.334849e-01 1.525472e-01
1.956100e+15 4.390188e-01 1.526961e-01
1.956100e+15 4.445272e-01 1.528433e-01
1.956100e+15 4.500187e-01 1.529887e-01
1.956100e+15 4.554934e-01 1.531325e-01
1.956100e+15 4.609508e-01 1.532746e-01
1.956100e+15 4.663909e-01 1.534151e-01
1.956100e+15 4.718222e-01 1.535540e-01
1.956100e+15 4.772269e-01 1.536912e-01
1.956100e+15 4.826135e-01 1.538270e-01
1.956100e+15 4.879820e-01 1.539612e-01
1.956100e+15 4.933321e-01 1.540939e-01
1.956100e+15 4.986723e-01 1.542251e-01
1.956100e+15 5.039849e-01 1.543549e-01
1.956100e+15 5.092786e-01 1.544832e-01
1.956100e+15 5.145531e-01 1.546101e-01
1.956100e+15 5.198081e-01 1.547357e-01
1.956100e+15 5.250521e-01 1.548599e-01
1.956100e+15 5.302677e-01 1.549827e-01
1.956100e+15 5.354634e-01 1.551042e-01
1.956100e+15 5.406414e-01 1.552244e-01
1.956100e+15 5.457973e-01 1.553434e-01
1.956100e+15 5.509326e-01 1.554610e-01
1.956100e+15 5.560488e-01 1.555774e-01
1.956100e+15 5.611432e-01 1.556926e-01
1.956100e+15 5.662156e-01 1.558065e-01
1.956100e+15 5.712683e-01 1.559193e-01
1.956100e+15 5.762978e-01 1.560309e-01
1.956100e+15 5.813072e-01 1.561413e-01
1.956100e+15 5.862931e-01 1.562505e-01
1.956100e+15 5.912576e-01 1.563585e-01
1.956100e+15 5.961998e-01 1.564655e-01
1.956100e+15 6.011204e-01 1.565713e-01
1.956100e+15 6.060167e-01 1.566761e-01
1.956100e+15 6.108909e-01 1.567797e-01
1.956100e+15 6.157420e-01 1.568823e-01
1.956100e+15 6.205699e-01 1.569838e-01
1.956100e+15 6.253737e-01 1.570842e-01
1.956100e+15 6.301554e-01 1.571836e-01
1.956100e+15 6.349118e-01 1.572820e-01
1.956100e+15 6.396450e-01 1.573794e-01
1.956100e+15 6.443541e-01 1.574756e-01
1.956100e+15 6.490388e-01 1.575710e-01
1.956100e+15 6.536991e-01 1.576654e-01
1.956100e+15 6.583348e-01 1.577588e-01
1.956100e+15 6.629463e-01 1.578512e-01
1.956100e+15 6.675313e-01 1.579426e-01
1.956100e+15 6.720919e-01 1.580332e-01
1.956100e+15 6.766272e-01 1.581227e-01
1.956100e+15 6.811369e-01 1.582113e-01
1.956100e+15 6.856209e-01 1.582991e-01
1.956100e+15 6.900791e-01 1.583859e-01
1.956100e+15 6.945112e-01 1.584717e-01
1.956100e+15 6.989171e-01 1.585567e-01
1.956100e+15 7.032960e-01 1.586409e-01
1.956100e+15 7.076490e-01 1.587241e-01
1.956100e+15 7.119747e-01 1.588064e-01
1.956100e+15 7.162749e-01 1.588879e-01
1.956100e+15 7.205473e-01 1.589685e-01
1.956100e+15 7.247919e-01 1.590483e-01
1.956100e+15 7.290099e-01 1.591272e-01
1.956100e+15 7.332010e-01 1.592053e-01
1.956100e+15 7.373631e-01 1.592825e-01
1.956100e+15 7.414981e-01 1.593589e-01
1.956100e+15 7.456050e-01 1.594345e-01
1.956100e+15 7.496839e-01 1.595093e-01
1.956100e+15 7.537352e-01 1.595832e-01
1.956100e+15 7.577573e-01 1.596564e-01
1.956100e+15 7.617502e-01 1.597288e-01
1.956100e+15 7.657150e-01 1.598004e-01
1.956100e+15 7.696510e-01 1.598712e-01
1.956100e+15 7.735579e-01 1.599412e-01
1.956100e+15 7.774350e-01 1.600104e-01
1.956100e+15 7.812840e-01 1.600788e-01
1.956100e+15 7.851029e-01 1.601466e-01
1.956100e+15 7.888923e-01 1.602135e-01
1.956100e+15 7.926512e-01 1.602796e-01
1.956100e+15 7.963808e-01 1.603451e-01
1.956100e+15 8.000811e-01 1.604098e-01
1.956100e+15 8.037499e-01 1.604738e-01
1.956100e+15 8.073890e-01 1.605370e-01
1.956100e+15 8.109982e-01 1.605994e-01
1.956100e+15 8.145763e-01 1.606612e-01
1.956100e+15 8.181230e-01 1.607222e-01
1.956100e+15 8.216389e-01 1.607825e-01
1.956100e+15 8.251249e-01 1.608421e-01
1.956100e+15 8.285793e-01 1.609010e-01
1.956100e+15 8.320018e-01 1.609591e-01
1.956100e+15 8.353941e-01 1.610166e-01
1.956100e+15 8.387542e-01 1.610734e-01
1.956100e+15 8.420822e-01 1.611295e-01
1.956100e+15 8.453790e-01 1.611848e-01
1.956100e+15 8.486439e-01 1.612395e-01
1.956100e+15 8.518768e-01 1.612935e-01
1.956100e+15 8.550770e-01 1.613468e-01
1.956100e+15 8.582460e-01 1.613995e-01
1.956100e+15 8.613821e-01 1.614514e-01
1.956100e+15 8.644852e-01 1.615027e-01
1.956100e+15 8.675562e-01 1.615533e-01
1.956100e+15 8.705950e-01 1.616033e-01
1.956100e+15 8.735999e-01 1.616525e-01
1.956100e+15 8.765719e-01 1.617011e-01
1.956100e+15 8.795118e-01 1.617491e-01
1.956100e+15 8.824180e-01 1.617965e-01
1.956100e+15 8.852910e-01 1.618431e-01
1.956100e+15 8.881301e-01 1.618891e-01
1.956100e+15 8.909361e-01 1.619345e-01
1.956100e+15 8.937090e-01 1.619791e-01
1.956100e+15 8.964468e-01 1.620232e-01
1.956100e+15 8.991522e-01 1.620667e-01
1.956100e+15 9.018231e-01 1.621094e-01
1.956100e+15 9.044601e-01 1.621516e-01
1.956100e+15 9.070630e-01 1.621931e-01
1.956100e+15 9.096320e-01 1.622340e-01
1.956100e+15 9.121659e-01 1.622743e-01
1.956100e+15 9.146662e-01 1.623139e-01
1.956100e+15 9.171312e-01 1.623529e-01
1.956100e+15 9.195620e-01 1.623913e-01
1.956100e+15 9.219581e-01 1.624291e-01
1.956100e+15 9.243190e-01 1.624662e-01
1.956100e+15 9.266459e-01 1.625027e-01
1.956100e+15 9.289370e-01 1.625387e-01
1.956100e+15 9.311938e-01 1.625740e-01
1.956100e+15 9.334152e-01 1.626087e-01
1.956100e+15 9.356009e-01 1.626428e-01
1.956100e+15 9.377521e-01 1.626762e-01
1.956100e+15 9.398669e-01 1.627091e-01
1.956100e+15 9.419469e-01 1.627414e-01
1.956100e+15 9.439920e-01 1.627731e-01
1.956100e+15 9.459999e-01 1.628041e-01
1.956100e+15 9.479731e-01 1.628346e-01
1.956100e+15 9.499111e-01 1.628645e-01
1.956100e+15 9.518121e-01 1.628938e-01
1.956100e+15 9.536780e-01 1.629224e-01
1.956100e+15 9.555080e-01 1.629506e-01
1.956100e+15 9.573011e-01 1.629780e-01
1.956100e+15 9.590589e-01 1.630050e-01
1.956100e+15 9.607800e-01 1.630312e-01
1.956100e+15 9.624651e-01 1.630570e-01
1.956100e+15 9.641139e-01 1.630822e-01
1.956100e+15 9.657261e-01 1.631067e-01
1.956100e+15 9.673021e-01 1.631307e-01
1.956100e+15 9.688421e-01 1.631541e-01
1.956100e+15 9.703451e-01 1.631769e-01
1.956100e+15 9.718110e-01 1.631992e-01
1.956100e+15 9.732409e-01 1.632208e-01
1.956100e+15 9.746339e-01 1.632418e-01
1.956100e+15 9.759899e-01 1.632624e-01
1.956100e+15 9.773091e-01 1.632823e-01
1.956100e+15 9.785920e-01 1.633016e-01
1.956100e+15 9.798371e-01 1.633204e-01
1.956100e+15 9.810459e-01 1.633386e-01
1.956100e+15 9.822180e-01 1.633562e-01
1.956100e+15 9.833520e-01 1.633733e-01
1.956100e+15 9.844500e-01 1.633898e-01
1.956100e+15 9.855101e-01 1.634056e-01
1.956100e+15 9.865329e-01 1.634210e-01
1.956100e+15 9.875191e-01 1.634358e-01
1.956100e+15 9.884680e-01 1.634500e-01
1.956100e+15 9.893790e-01 1.634636e-01
1.956100e+15 9.902529e-01 1.634768e-01
1.956100e+15 9.910900e-01 1.634892e-01
1.956100e+15 9.918890e-01 1.635012e-01
1.956100e+15 9.926510e-01 1.635126e-01
1.956100e+15 9.933761e-01 1.635234e-01
1.956100e+15 9.940630e-01 1.635336e-01
1.956100e+15 9.947120e-01 1.635432e-01
1.956100e+15 9.953240e-01 1.635524e-01
1.956100e+15 9.958990e-01 1.635610e-01
1.956100e+15 9.964360e-01 1.635690e-01
1.956100e+15 9.969350e-01 1.635764e-01
1.956100e+15 9.973970e-01 1.635832e-01
1.956100e+15 9.978210e-01 1.635896e-01
1.956100e+15 9.982070e-01 1.635952e-01
1.956100e+15 9.985560e-01 1.636004e-01
1.956100e+15 9.988670e-01 1.636050e-01
1.956100e+15 9.991400e-01 1.636092e-01
1.956100e+15 9.993760e-01 1.636126e-01
1.956100e+15 9.995740e-01 1.636156e-01
1.956100e+15 9.997340e-01 1.636180e-01
1.956100e+15 9.998570e-01 1.636198e-01
1.956100e+15 9.999420e-01 1.636210e-01
1.956100e+15 9.999890e-01 1.636218e-01


2.114401e+15 1.000000e-06 1.315804e-01
2.114401e+15 6.146288e-03 1.452792e-01
2.114401e+15 1.228602e-02 1.472313e-01
2.114401e+15 1.842528e-02 1.487527e-01
2.114401e+15 2.456386e-02 1.500416e-01
2.114401e+15 3.070150e-02 1.511764e-01
2.114401e+15 3.684798e-02 1.521980e-01
2.114401e+15 4.298308e-02 1.531318e-01
2.114401e+15 4.911656e-02 1.539947e-01
2.114401e+15 5.524818e-02 1.547985e-01
2.114401e+15 6.137772e-02 1.555527e-01
2.114401e+15 6.751493e-02 1.562640e-01
2.114401e+15 7.363961e-02 1.569378e-01
2.114401e+15 7.976151e-02 1.575786e-01
2.114401e+15 8.588041e-02 1.581901e-01
2.114401e+15 9.199607e-02 1.587753e-01
2.114401e+15 9.810826e-02 1.593366e-01
2.114401e+15 1.042267e-01 1.598763e-01
2.114401e+15 1.103312e-01 1.603961e-01
2.114401e+15 1.164316e-01 1.608979e-01
2.114401e+15 1.225277e-01 1.613830e-01
2.114401e+15 1.286190e-01 1.618525e-01
2.114401e+15 1.347155e-01 1.623075e-01
2.114401e+15 1.407969e-01 1.627492e-01
2.114401e+15 1.468731e-01 1.631782e-01
2.114401e+15 1.529437e-01 1.635954e-01
2.114401e+15 1.590085e-01 1.640016e-01
2.114401e+15 1.650772e-01 1.643974e-01
2.114401e+15 1.711299e-01 1.647832e-01
2.114401e+15 1.771760e-01 1.651597e-01
2.114401e+15 1.832155e-01 1.655273e-01
2.114401e+15 1.892481e-01 1.658866e-01
2.114401e+15 1.952735e-01 1.662377e-01
2.114401e+15 2.013014e-01 1.665814e-01
2.114401e+15 2.073119e-01 1.669178e-01
2.114401e+15 2.133145e-01 1.672472e-01
2.114401e+15 2.193092e-01 1.675699e-01
2.114401e+15 2.252955e-01 1.678862e-01
2.114401e+15 2.312831e-01 1.681965e-01
2.114401e+15 2.372522e-01 1.685010e-01
2.114401e+15 2.432124e-01 1.687997e-01
2.114401e+15 2.491634e-01 1.690930e-01
2.114401e+15 2.551050e-01 1.693812e-01
2.114401e+15 2.610467e-01 1.696642e-01
2.114401e+15 2.669688e-01 1.699424e-01
2.114401e+15 2.728809e-01 1.702159e-01
2.114401e+15 2.787827e-01 1.704849e-01
2.114401e+15 2.846740e-01 1.707495e-01
2.114401e+15 2.905641e-01 1.710098e-01
2.114401e+15 2.964337e-01 1.712660e-01
2.114401e+15 3.022921e-01 1.715183e-01
2.114401e+15 3.081391e-01 1.717667e-01
2.114401e+15 3.139745e-01 1.720113e-01
2.114401e+15 3.198075e-01 1.722522e-01
2.114401e+15 3.256190e-01 1.724896e-01
2.114401e+15 3.314182e-01 1.727237e-01
2.114401e+15 3.372049e-01 1.729543e-01
2.114401e+15 3.429789e-01 1.731817e-01
2.114401e+15 3.487493e-01 1.734059e-01
2.114401e+15 3.544972e-01 1.736270e-01
2.114401e+15 3.602318e-01 1.738451e-01
2.114401e+15 3.659527e-01 1.740602e-01
2.114401e+15 3.716599e-01 1.742725e-01
2.114401e+15 3.773530e-01 1.744820e-01
2.114401e+15 3.830412e-01 1.746887e-01
2.114401e+15 3.887056e-01 1.748928e-01
2.114401e+15 3.943554e-01 1.750942e-01
2.114401e+15 3.999904e-01 1.752931e-01
2.114401e+15 4.056102e-01 1.754895e-01
2.114401e+15 4.112239e-01 1.756835e-01
2.114401e+15 4.168129e-01 1.758749e-01
2.114401e+15 4.223862e-01 1.760641e-01
2.114401e+15 4.279436e-01 1.762511e-01
2.114401e+15 4.334849e-01 1.764357e-01
2.114401e+15 4.390188e-01 1.766182e-01
2.114401e+15 4.445272e-01 1.767984e-01
2.114401e+15 4.500187e-01 1.769766e-01
2.114401e+15 4.554934e-01 1.771526e-01
2.114401e+15 4.609508e-01 1.773266e-01
2.114401e+15 4.663909e-01 1.774985e-01
2.114401e+15 4.718222e-01 1.776686e-01
2.114401e+15 4.772269e-01 1.778367e-01
2.114401e+15 4.826135e-01 1.780028e-01
2.114401e+15 4.879820e-01 1.781671e-01
2.114401e+15 4.933321e-01 1.783295e-01
2.114401e+15 4.986723e-01 1.784902e-01
2.114401e+15 5.039849e-01 1.786490e-01
2.114401e+15 5.092786e-01 1.788062e-01
2.114401e+15 5.145531e-01 1.789614e-01
2.114401e+15 5.198081e-01 1.791151e-01
2.114401e+15 5.250521e-01 1.792671e-01
2.114401e+15 5.302677e-01 1.794174e-01
2.114401e+15 5.354634e-01 1.795661e-01
2.114401e+15 5.406414e-01 1.797132e-01
2.114401e+15 5.457973e-01 1.798587e-01
2.114401e+15 5.509326e-01 1.800027e-01
2.114401e+15 5.560488e-01 1.801451e-01
2.114401e+15 5.611432e-01 1.802860e-01
2.114401e+15 5.662156e-01 1.804254e-01
2.114401e+15 5.712683e-01 1.805633e-01
2.114401e+15 5.762978e-01 1.806998e-01
2.114401e+15 5.813072e-01 1.808348e-01
2.114401e+15 5.862931e-01 1.809684e-01
2.114401e+15 5.912576e-01 1.811006e-01
2.114401e+15 5.961998e-01 1.812314e-01
2.114401e+15 6.011204e-01 1.813609e-01
2.114401e+15 6.060167e-01 1.814890e-01
2.114401e+15 6.108909e-01 1.816158e-01
2.114401e+15 6.157420e-01 1.817412e-01
2.114401e+15 6.205699e-01 1.818653e-01
2.114401e+15 6.253737e-01 1.819882e-01
2.114401e+15 6.301554e-01 1.821097e-01
2.114401e+15 6.349118e-01 1.822301e-01
2.114401e+15 6.396450e-01 1.823491e-01
2.114401e+15 6.443541e-01 1.824669e-01
2.114401e+15 6.490388e-01 1.825835e-01
2.114401e+15 6.536991e-01 1.826989e-01
2.114401e+15 6.583348e-01 1.828131e-01
2.114401e+15 6.629463e-01 1.829261e-01
2.114401e+15 6.675313e-01 1.830379e-01
2.114401e+15 6.720919e-01 1.831485e-01
2.114401e+15 6.766272e-01 1.832581e-01
2.114401e+15 6.811369e-01 1.833664e-01
2.114401e+15 6.856209e-01 1.834737e-01
2.114401e+15 6.900791e-01 1.835798e-01
2.114401e+15 6.945112e-01 1.836848e-01
2.114401e+15 6.989171e-01 1.837887e-01
2.114401e+15 7.032960e-01 1.838914e-01
2.114401e+15 7.076490e-01 1.839932e-01
2.114401e+15 7.119747e-01 1.840938e-01
2.114401e+15 7.162749e-01 1.841934e-01
2.114401e+15 7.205473e-01 1.842920e-01
2.114401e+15 7.247919e-01 1.843894e-01
2.114401e+15 7.290099e-01 1.844860e-01
2.114401e+15 7.332010e-01 1.845814e-01
2.114401e+15 7.373631e-01 1.846758e-01
2.114401e+15 7.414981e-01 1.847692e-01
2.114401e+15 7.456050e-01 1.848616e-01
2.114401e+15 7.496839e-01 1.849530e-01
2.114401e+15 7.537352e-01 1.850434e-01
2.114401e+15 7.577573e-01 1.851328e-01
2.114401e+15 7.617502e-01 1.852212e-01
2.114401e+15 7.657150e-01 1.853087e-01
2.114401e+15 7.696510e-01 1.853952e-01
2.114401e+15 7.735579e-01 1.854807e-01
2.114401e+15 7.774350e-01 1.855653e-01
2.114401e+15 7.812840e-01 1.856490e-01
2.114401e+15 7.851029e-01 1.857317e-01
2.114401e+15 7.888923e-01 1.858135e-01
2.114401e+15 7.926512e-01 1.858943e-01
2.114401e+15 7.963808e-01 1.859743e-01
2.114401e+15 8.000811e-01 1.860533e-01
2.114401e+15 8.037499e-01 1.861315e-01
2.114401e+15 8.073890e-01 1.862087e-01
2.114401e+15 8.109982e-01 1.862851e-01
2.114401e+15 8.145763e-01 1.863605e-01
2.114401e+15 8.181230e-01 1.864351e-01
2.114401e+15 8.216389e-01 1.865087e-01
2.114401e+15 8.251249e-01 1.865815e-01
2.114401e+15 8.285793e-01 1.866535e-01
2.114401e+15 8.320018e-01 1.867245e-01
2.114401e+15 8.353941e-01 1.867947e-01
2.114401e+15 8.387542e-01 1.868641e-01
2.114401e+15 8.420822e-01 1.869325e-01
2.114401e+15 8.453790e-01 1.870002e-01
2.114401e+15 8.486439e-01 1.870670e-01
2.114401e+15 8.518768e-01 1.871329e-01
2.114401e+15 8.550770e-01 1.871980e-01
2.114401e+15 8.582460e-01 1.872623e-01
2.114401e+15 8.613821e-01 1.873258e-01
2.114401e+15 8.644852e-01 1.873884e-01
2.114401e+15 8.675562e-01 1.874502e-01
2.114401e+15 8.705950e-01 1.875113e-01
2.114401e+15 8.735999e-01 1.875714e-01
2.114401e+15 8.765719e-01 1.876308e-01
2.114401e+15 8.795118e-01 1.876894e-01
2.114401e+15 8.824180e-01 1.877472e-01
2.114401e+15 8.852910e-01 1.878042e-01
2.114401e+15 8.881301e-01 1.878603e-01
2.114401e+15 8.909361e-01 1.879157e-01
2.114401e+15 8.937090e-01 1.879704e-01
2.114401e+15 8.964468e-01 1.880242e-01
2.114401e+15 8.991522e-01 1.880772e-01
2.114401e+15 9.018231e-01 1.881294e-01
2.114401e+15 9.044601e-01 1.881809e-01
2.114401e+15 9.070630e-01 1.882316e-01
2.114401e+15 9.096320e-01 1.882816e-01
2.114401e+15 9.121659e-01 1.883307e-01
2.114401e+15 9.146662e-01 1.883791e-01
2.114401e+15 9.171312e-01 1.884268e-01
2.114401e+15 9.195620e-01 1.884736e-01
2.114401e+15 9.219581e-01 1.885198e-01
2.114401e+15 9.243190e-01 1.885650e-01
2.114401e+15 9.266459e-01 1.886096e-01
2.114401e+15 9.289370e-01 1.886536e-01
2.114401e+15 9.311938e-01 1.886966e-01
2.114401e+15 9.334152e-01 1.887390e-01
2.114401e+15 9.356009e-01 1.887806e-01
2.114401e+15 9.377521e-01 1.888216e-01
2.114401e+15 9.398669e-01 1.888616e-01
2.114401e+15 9.419469e-01 1.889010e-01
2.114401e+15 9.439920e-01 1.889398e-01
2.114401e+15 9.459999e-01 1.889776e-01
2.114401e+15 9.479731e-01 1.890148e-01
2.114401e+15 9.499111e-01 1.890513e-01
2.114401e+15 9.518121e-01 1.890870e-01
2.114401e+15 9.536780e-01 1.891221e-01
2.114401e+15 9.555080e-01 1.891564e-01
2.114401e+15 9.573011e-01 1.891900e-01
2.114401e+15 9.590589e-01 1.892228e-01
2.114401e+15 9.607800e-01 1.892549e-01
2.114401e+15 9.624651e-01 1.892864e-01
2.114401e+15 9.641139e-01 1.893170e-01
2.114401e+15 9.657261e-01 1.893470e-01
2.114401e+15 9.673021e-01 1.893763e-01
2.114401e+15 9.688421e-01 1.894048e-01
2.114401e+15 9.703451e-01 1.894327e-01
2.114401e+15 9.718110e-01 1.894598e-01
2.114401e+15 9.732409e-01 1.894863e-01
2.114401e+15 9.746339e-01 1.895120e-01
2.114401e+15 9.759899e-01 1.895370e-01
2.114401e+15 9.773091e-01 1.895613e-01
2.114401e+15 9.785920e-01 1.895850e-01
2.114401e+15 9.798371e-01 1.896078e-01
2.114401e+15 9.810459e-01 1.896301e-01
