#nu mu I
3.372902e+15 8.909361e-01 3.985620e-01
3.372902e+15 8.937090e-01 3.987360e-01
3.372902e+15 8.964468e-01 3.989080e-01
3.372902e+15 8.991522e-01 3.990760e-01
3.372902e+15 9.018231e-01 3.992420e-01
3.372902e+15 9.044601e-01 3.994060e-01
3.372902e+15 9.070630e-01 3.995660e-01
3.372902e+15 9.096320e-01 3.997260e-01
3.372902e+15 9.121659e-01 3.998820e-01
3.372902e+15 9.146662e-01 4.000360e-01
3.372902e+15 9.171312e-01 4.001860e-01
3.372902e+15 9.195620e-01 4.003360e-01
3.372902e+15 9.219581e-01 4.004820e-01
3.372902e+15 9.243190e-01 4.006260e-01
3.372902e+15 9.266459e-01 4.007680e-01
3.372902e+15 9.289370e-01 4.009060e-01
3.372902e+15 9.311938e-01 4.010440e-01
3.372902e+15 9.334152e-01 4.011780e-01
3.372902e+15 9.356009e-01 4.013100e-01
3.372902e+15 9.377521e-01 4.014400e-01
3.372902e+15 9.398669e-01 4.015660e-01
3.372902e+15 9.419469e-01 4.016920e-01
3.372902e+15 9.439920e-01 4.018140e-01
3.372902e+15 9.459999e-01 4.019340e-01
3.372902e+15 9.479731e-01 4.020520e-01
3.372902e+15 9.499111e-01 4.021680e-01
3.372902e+15 9.518121e-01 4.022820e-01
3.372902e+15 9.536780e-01 4.023920e-01
3.372902e+15 9.555080e-01 4.025020e-01
3.372902e+15 9.573011e-01 4.026080e-01
3.372902e+15 9.590589e-01 4.027120e-01
3.372902e+15 9.607800e-01 4.028140e-01
3.372902e+15 9.624651e-01 4.029120e-01
3.372902e+15 9.641139e-01 4.030100e-01
3.372902e+15 9.657261e-01 4.031040e-01
3.372902e+15 9.673021e-01 4.031980e-01
3.372902e+15 9.688421e-01 4.032880e-01
3.372902e+15 9.703451e-01 4.033760e-01
3.372902e+15 9.718110e-01 4.034620e-01
3.372902e+15 9.732409e-01 4.035460e-01
3.372902e+15 9.746339e-01 4.036280e-01
3.372902e+15 9.759899e-01 4.037060e-01
3.372902e+15 9.773091e-01 4.037840e-01
3.372902e+15 9.785920e-01 4.038580e-01
3.372902e+15 9.798371e-01 4.039300e-01
3.372902e+15 9.810459e-01 4.040000e-01
3.372902e+15 9.822180e-01 4.040680e-01
3.372902e+15 9.833520e-01 4.041340e-01
3.372902e+15 9.844500e-01 4.041980e-01
3.372902e+15 9.855101e-01 4.042600e-01
3.372902e+15 9.865329e-01 4.043180e-01
3.372902e+15 9.875191e-01 4.043760e-01
3.372902e+15 9.884680e-01 4.044300e-01
3.372902e+15 9.893790e-01 4.044840e-01
3.372902e+15 9.902529e-01 4.045340e-01
3.372902e+15 9.910900e-01 4.045820e-01
3.372902e+15 9.918890e-01 4.046280e-01
3.372902e+15 9.926510e-01 4.046720e-01
3.372902e+15 9.933761e-01 4.047140e-01
3.372902e+15 9.940630e-01 4.047540e-01
3.372902e+15 9.947120e-01 4.047900e-01
3.372902e+15 9.953240e-01 4.048260e-01
3.372902e+15 9.958990e-01 4.048580e-01
3.372902e+15 9.964360e-01 4.048900e-01
3.372902e+15 9.969350e-01 4.049180e-01
3.372902e+15 9.973970e-01 4.049440e-01
3.372902e+15 9.978210e-01 4.049680e-01
3.372902e+15 9.982070e-01 4.049910e-01
3.372902e+15 9.985560e-01 4.050110e-01
3.372902e+15 9.988670e-01 4.050280e-01
3.372902e+15 9.991400e-01 4.050440e-01
3.372902e+15 9.993760e-01 4.050580e-01
3.372902e+15 9.995740e-01 4.050700e-01
3.372902e+15 9.997340e-01 4.050780e-01
3.372902e+15 9.998570e-01 4.050860e-01
3.372902e+15 9.999420e-01 4.050900e-01
3.372902e+15 9.999890e-01 4.050940e-01


3.645893e+15 1.000000e-06 1.960942e-01
3.645893e+15 6.146288e-03 2.725300e-01
3.645893e+15 1.228602e-02 2.843200e-01
3.645893e+15 1.842528e-02 2.929640e-01
3.645893e+15 2.456386e-02 2.999330e-01
3.645893e+15 3.070150e-02 3.058370e-01
3.645893e+15 3.684798e-02 3.109920e-01
3.645893e+15 4.298308e-02 3.155900e-01
3.645893e+15 4.911656e-02 3.197530e-01
3.645893e+15 5.524818e-02 3.235650e-01
3.645893e+15 6.137772e-02 3.270890e-01
3.645893e+15 6.751493e-02 3.303690e-01
3.645893e+15 7.363961e-02 3.334410e-01
3.645893e+15 7.976151e-02 3.363330e-01
3.645893e+15 8.588041e-02 3.390690e-01
3.645893e+15 9.199607e-02 3.416660e-01
3.645893e+15 9.810826e-02 3.441380e-01
3.645893e+15 1.042267e-01 3.465000e-01
3.645893e+15 1.103312e-01 3.487610e-01
3.645893e+15 1.164316e-01 3.509310e-01
3.645893e+15 1.225277e-01 3.530190e-01
3.645893e+15 1.286190e-01 3.550300e-01
3.645893e+15 1.347155e-01 3.569710e-01
3.645893e+15 1.407969e-01 3.588480e-01
3.645893e+15 1.468731e-01 3.606640e-01
3.645893e+15 1.529437e-01 3.624250e-01
3.645893e+15 1.590085e-01 3.641340e-01
3.645893e+15 1.650772e-01 3.657940e-01
3.645893e+15 1.711299e-01 3.674090e-01
3.645893e+15 1.771760e-01 3.689800e-01
3.645893e+15 1.832155e-01 3.705120e-01
3.645893e+15 1.892481e-01 3.720050e-01
3.645893e+15 1.952735e-01 3.734620e-01
3.645893e+15 2.013014e-01 3.748850e-01
3.645893e+15 2.073119e-01 3.762760e-01
3.645893e+15 2.133145e-01 3.776340e-01
3.645893e+15 2.193092e-01 3.789640e-01
3.645893e+15 2.252955e-01 3.802660e-01
3.645893e+15 2.312831e-01 3.815420e-01
3.645893e+15 2.372522e-01 3.827900e-01
3.645893e+15 2.432124e-01 3.840140e-01
3.645893e+15 2.491634e-01 3.852160e-01
3.645893e+15 2.551050e-01 3.863940e-01
3.645893e+15 2.610467e-01 3.875500e-01
3.645893e+15 2.669688e-01 3.886840e-01
3.645893e+15 2.728809e-01 3.897990e-01
3.645893e+15 2.787827e-01 3.908940e-01
3.645893e+15 2.846740e-01 3.919700e-01
3.645893e+15 2.905641e-01 3.930280e-01
3.645893e+15 2.964337e-01 3.940680e-01
3.645893e+15 3.022921e-01 3.950910e-01
3.645893e+15 3.081391e-01 3.960980e-01
3.645893e+15 3.139745e-01 3.970880e-01
3.645893e+15 3.198075e-01 3.980620e-01
3.645893e+15 3.256190e-01 3.990220e-01
3.645893e+15 3.314182e-01 3.999660e-01
3.645893e+15 3.372049e-01 4.008960e-01
3.645893e+15 3.429789e-01 4.018140e-01
3.645893e+15 3.487493e-01 4.027160e-01
3.645893e+15 3.544972e-01 4.036060e-01
3.645893e+15 3.602318e-01 4.044840e-01
3.645893e+15 3.659527e-01 4.053480e-01
3.645893e+15 3.716599e-01 4.062000e-01
3.645893e+15 3.773530e-01 4.070400e-01
3.645893e+15 3.830412e-01 4.078700e-01
3.645893e+15 3.887056e-01 4.086860e-01
3.645893e+15 3.943554e-01 4.094920e-01
3.645893e+15 3.999904e-01 4.102880e-01
3.645893e+15 4.056102e-01 4.110740e-01
3.645893e+15 4.112239e-01 4.118480e-01
3.645893e+15 4.168129e-01 4.126120e-01
3.645893e+15 4.223862e-01 4.133660e-01
3.645893e+15 4.279436e-01 4.141120e-01
3.645893e+15 4.334849e-01 4.148460e-01
3.645893e+15 4.390188e-01 4.155720e-01
3.645893e+15 4.445272e-01 4.162900e-01
3.645893e+15 4.500187e-01 4.169980e-01
3.645893e+15 4.554934e-01 4.176960e-01
3.645893e+15 4.609508e-01 4.183870e-01
3.645893e+15 4.663909e-01 4.190690e-01
3.645893e+15 4.718222e-01 4.197420e-01
3.645893e+15 4.772269e-01 4.204080e-01
3.645893e+15 4.826135e-01 4.210660e-01
3.645893e+15 4.879820e-01 4.217160e-01
3.645893e+15 4.933321e-01 4.223580e-01
3.645893e+15 4.986723e-01 4.229920e-01
3.645893e+15 5.039849e-01 4.236200e-01
3.645893e+15 5.092786e-01 4.242400e-01
3.645893e+15 5.145531e-01 4.248520e-01
3.645893e+15 5.198081e-01 4.254580e-01
3.645893e+15 5.250521e-01 4.260560e-01
3.645893e+15 5.302677e-01 4.266480e-01
3.645893e+15 5.354634e-01 4.272320e-01
3.645893e+15 5.406414e-01 4.278100e-01
3.645893e+15 5.457973e-01 4.283820e-01
3.645893e+15 5.509326e-01 4.289480e-01
3.645893e+15 5.560488e-01 4.295060e-01
3.645893e+15 5.611432e-01 4.300580e-01
3.645893e+15 5.662156e-01 4.306060e-01
3.645893e+15 5.712683e-01 4.311460e-01
3.645893e+15 5.762978e-01 4.316800e-01
3.645893e+15 5.813072e-01 4.322080e-01
3.645893e+15 5.862931e-01 4.327300e-01
3.645893e+15 5.912576e-01 4.332480e-01
3.645893e+15 5.961998e-01 4.337580e-01
3.645893e+15 6.011204e-01 4.342640e-01
3.645893e+15 6.060167e-01 4.347640e-01
3.645893e+15 6.108909e-01 4.352580e-01
3.645893e+15 6.157420e-01 4.357480e-01
3.645893e+15 6.205699e-01 4.362320e-01
3.645893e+15 6.253737e-01 4.367100e-01
3.645893e+15 6.301554e-01 4.371820e-01
3.645893e+15 6.349118e-01 4.376510e-01
3.645893e+15 6.396450e-01 4.381140e-01
3.645893e+15 6.443541e-01 4.385720e-01
3.645893e+15 6.490388e-01 4.390250e-01
3.645893e+15 6.536991e-01 4.394740e-01
3.645893e+15 6.583348e-01 4.399160e-01
3.645893e+15 6.629463e-01 4.403540e-01
3.645893e+15 6.675313e-01 4.407880e-01
3.645893e+15 6.720919e-01 4.412180e-01
3.645893e+15 6.766272e-01 4.416420e-01
3.645893e+15 6.811369e-01 4.420620e-01
3.645893e+15 6.856209e-01 4.424760e-01
3.645893e+15 6.900791e-01 4.428880e-01
3.645893e+15 6.945112e-01 4.432940e-01
3.645893e+15 6.989171e-01 4.436960e-01
3.645893e+15 7.032960e-01 4.440920e-01
3.645893e+15 7.076490e-01 4.444860e-01
3.645893e+15 7.119747e-01 4.448740e-01
3.645893e+15 7.162749e-01 4.452580e-01
3.645893e+15 7.205473e-01 4.456400e-01
3.645893e+15 7.247919e-01 4.460160e-01
3.645893e+15 7.290099e-01 4.463880e-01
3.645893e+15 7.332010e-01 4.467560e-01
3.645893e+15 7.373631e-01 4.471180e-01
3.645893e+15 7.414981e-01 4.474780e-01
3.645893e+15 7.456050e-01 4.478340e-01
3.645893e+15 7.496839e-01 4.481860e-01
3.645893e+15 7.537352e-01 4.485340e-01
3.645893e+15 7.577573e-01 4.488780e-01
3.645893e+15 7.617502e-01 4.492180e-01
3.645893e+15 7.657150e-01 4.495540e-01
3.645893e+15 7.696510e-01 4.498860e-01
3.645893e+15 7.735579e-01 4.502160e-01
3.645893e+15 7.774350e-01 4.505400e-01
3.645893e+15 7.812840e-01 4.508620e-01
3.645893e+15 7.851029e-01 4.511790e-01
3.645893e+15 7.888923e-01 4.514920e-01
3.645893e+15 7.926512e-01 4.518020e-01
3.645893e+15 7.963808e-01 4.521100e-01
3.645893e+15 8.000811e-01 4.524120e-01
3.645893e+15 8.037499e-01 4.527120e-01
3.645893e+15 8.073890e-01 4.530080e-01
3.645893e+15 8.109982e-01 4.533000e-01
3.645893e+15 8.145763e-01 4.535890e-01
3.645893e+15 8.181230e-01 4.538740e-01
3.645893e+15 8.216389e-01 4.541560e-01
3.645893e+15 8.251249e-01 4.544340e-01
3.645893e+15 8.285793e-01 4.547100e-01
3.645893e+15 8.320018e-01 4.549820e-01
3.645893e+15 8.353941e-01 4.552500e-01
3.645893e+15 8.387542e-01 4.555150e-01
3.645893e+15 8.420822e-01 4.557760e-01
3.645893e+15 8.453790e-01 4.560360e-01
3.645893e+15 8.486439e-01 4.562900e-01
3.645893e+15 8.518768e-01 4.565420e-01
3.645893e+15 8.550770e-01 4.567900e-01
3.645893e+15 8.582460e-01 4.570360e-01
3.645893e+15 8.613821e-01 4.572780e-01
3.645893e+15 8.644852e-01 4.575170e-01
3.645893e+15 8.675562e-01 4.577520e-01
3.645893e+15 8.705950e-01 4.579860e-01
3.645893e+15 8.735999e-01 4.582140e-01
3.645893e+15 8.765719e-01 4.584420e-01
3.645893e+15 8.795118e-01 4.586640e-01
3.645893e+15 8.824180e-01 4.588840e-01
3.645893e+15 8.852910e-01 4.591020e-01
3.645893e+15 8.881301e-01 4.593160e-01
3.645893e+15 8.909361e-01 4.595260e-01
3.645893e+15 8.937090e-01 4.597340e-01
3.645893e+15 8.964468e-01 4.599400e-01
3.645893e+15 8.991522e-01 4.601400e-01
3.645893e+15 9.018231e-01 4.603400e-01
3.645893e+15 9.044601e-01 4.605360e-01
3.645893e+15 9.070630e-01 4.607280e-01
3.645893e+15 9.096320e-01 4.609180e-01
3.645893e+15 9.121659e-01 4.611060e-01
3.645893e+15 9.146662e-01 4.612900e-01
3.645893e+15 9.171312e-01 4.614700e-01
3.645893e+15 9.195620e-01 4.616480e-01
3.645893e+15 9.219581e-01 4.618240e-01
3.645893e+15 9.243190e-01 4.619960e-01
3.645893e+15 9.266459e-01 4.621660e-01
3.645893e+15 9.289370e-01 4.623320e-01
3.645893e+15 9.311938e-01 4.624960e-01
3.645893e+15 9.334152e-01 4.626560e-01
3.645893e+15 9.356009e-01 4.628140e-01
3.645893e+15 9.377521e-01 4.629700e-01
3.645893e+15 9.398669e-01 4.631220e-01
3.645893e+15 9.419469e-01 4.632720e-01
3.645893e+15 9.439920e-01 4.634180e-01
3.645893e+15 9.459999e-01 4.635620e-01
3.645893e+15 9.479731e-01 4.637040e-01
3.645893e+15 9.499111e-01 4.638420e-01
3.645893e+15 9.518121e-01 4.639780e-01
3.645893e+15 9.536780e-01 4.641100e-01
3.645893e+15 9.555080e-01 4.642400e-01
3.645893e+15 9.573011e-01 4.643680e-01
3.645893e+15 9.590589e-01 4.644920e-01
3.645893e+15 9.607800e-01 4.646140e-01
3.645893e+15 9.624651e-01 4.647320e-01
3.645893e+15 9.641139e-01 4.648500e-01
3.645893e+15 9.657261e-01 4.649620e-01
3.645893e+15 9.673021e-01 4.650740e-01
3.645893e+15 9.688421e-01 4.651820e-01
3.645893e+15 9.703451e-01 4.652880e-01
3.645893e+15 9.718110e-01 4.653900e-01
3.645893e+15 9.732409e-01 4.654900e-01
3.645893e+15 9.746339e-01 4.655880e-01
3.645893e+15 9.759899e-01 4.656820e-01
3.645893e+15 9.773091e-01 4.657740e-01
3.645893e+15 9.785920e-01 4.658640e-01
3.645893e+15 9.798371e-01 4.659500e-01
3.645893e+15 9.810459e-01 4.660340e-01
3.645893e+15 9.822180e-01 4.661160e-01
3.645893e+15 9.833520e-01 4.661960e-01
3.645893e+15 9.844500e-01 4.662720e-01
3.645893e+15 9.855101e-01 4.663440e-01
3.645893e+15 9.865329e-01 4.664160e-01
3.645893e+15 9.875191e-01 4.664840e-01
3.645893e+15 9.884680e-01 4.665500e-01
3.645893e+15 9.893790e-01 4.666120e-01
3.645893e+15 9.902529e-01 4.666720e-01
3.645893e+15 9.910900e-01 4.667300e-01
3.645893e+15 9.918890e-01 4.667860e-01
3.645893e+15 9.926510e-01 4.668380e-01
3.645893e+15 9.933761e-01 4.668880e-01
3.645893e+15 9.940630e-01 4.669360e-01
3.645893e+15 9.947120e-01 4.669800e-01
3.645893e+15 9.953240e-01 4.670220e-01
3.645893e+15 9.958990e-01 4.670620e-01
3.645893e+15 9.964360e-01 4.670980e-01
3.645893e+15 9.969350e-01 4.671330e-01
3.645893e+15 9.973970e-01 4.671640e-01
3.645893e+15 9.978210e-01 4.671940e-01
3.645893e+15 9.982070e-01 4.672200e-01
3.645893e+15 9.985560e-01 4.672440e-01
3.645893e+15 9.988670e-01 4.672660e-01
3.645893e+15 9.991400e-01 4.672840e-01
3.645893e+15 9.993760e-01 4.673000e-01
3.645893e+15 9.995740e-01 4.673140e-01
3.645893e+15 9.997340e-01 4.673240e-01
3.645893e+15 9.998570e-01 4.673340e-01
3.645893e+15 9.999420e-01 4.673400e-01
3.645893e+15 9.999890e-01 4.673420e-01


3.941008e+15 1.000000e-06 2.201695e-01
3.941008e+15 6.146288e-03 3.025050e-01
3.941008e+15 1.228602e-02 3.172530e-01
3.941008e+15 1.842528e-02 3.279500e-01
3.941008e+15 2.456386e-02 3.365280e-01
3.941008e+15 3.070150e-02 3.437710e-01
3.941008e+15 3.684798e-02 3.500810e-01
3.941008e+15 4.298308e-02 3.556970e-01
3.941008e+15 4.911656e-02 3.607750e-01
3.941008e+15 5.524818e-02 3.654210e-01
3.941008e+15 6.137772e-02 3.697090e-01
3.941008e+15 6.751493e-02 3.736980e-01
3.941008e+15 7.363961e-02 3.774320e-01
3.941008e+15 7.976151e-02 3.809460e-01
3.941008e+15 8.588041e-02 3.842670e-01
3.941008e+15 9.199607e-02 3.874180e-01
3.941008e+15 9.810826e-02 3.904170e-01
3.941008e+15 1.042267e-01 3.932810e-01
3.941008e+15 1.103312e-01 3.960230e-01
3.941008e+15 1.164316e-01 3.986540e-01
3.941008e+15 1.225277e-01 4.011840e-01
3.941008e+15 1.286190e-01 4.036220e-01
3.941008e+15 1.347155e-01 4.059740e-01
3.941008e+15 1.407969e-01 4.082480e-01
3.941008e+15 1.468731e-01 4.104500e-01
3.941008e+15 1.529437e-01 4.125820e-01
3.941008e+15 1.590085e-01 4.146530e-01
3.941008e+15 1.650772e-01 4.166640e-01
3.941008e+15 1.711299e-01 4.186200e-01
3.941008e+15 1.771760e-01 4.205230e-01
3.941008e+15 1.832155e-01 4.223780e-01
3.941008e+15 1.892481e-01 4.241850e-01
3.941008e+15 1.952735e-01 4.259490e-01
3.941008e+15 2.013014e-01 4.276710e-01
3.941008e+15 2.073119e-01 4.293540e-01
3.941008e+15 2.133145e-01 4.309980e-01
3.941008e+15 2.193092e-01 4.326060e-01
3.941008e+15 2.252955e-01 4.341800e-01
3.941008e+15 2.312831e-01 4.357220e-01
3.941008e+15 2.372522e-01 4.372320e-01
3.941008e+15 2.432124e-01 4.387120e-01
3.941008e+15 2.491634e-01 4.401620e-01
3.941008e+15 2.551050e-01 4.415840e-01
3.941008e+15 2.610467e-01 4.429800e-01
3.941008e+15 2.669688e-01 4.443500e-01
3.941008e+15 2.728809e-01 4.456960e-01
3.941008e+15 2.787827e-01 4.470160e-01
3.941008e+15 2.846740e-01 4.483140e-01
3.941008e+15 2.905641e-01 4.495900e-01
3.941008e+15 2.964337e-01 4.508440e-01
3.941008e+15 3.022921e-01 4.520760e-01
3.941008e+15 3.081391e-01 4.532900e-01
3.941008e+15 3.139745e-01 4.544820e-01
3.941008e+15 3.198075e-01 4.556560e-01
3.941008e+15 3.256190e-01 4.568100e-01
3.941008e+15 3.314182e-01 4.579480e-01
3.941008e+15 3.372049e-01 4.590680e-01
3.941008e+15 3.429789e-01 4.601700e-01
3.941008e+15 3.487493e-01 4.612560e-01
3.941008e+15 3.544972e-01 4.623260e-01
3.941008e+15 3.602318e-01 4.633800e-01
3.941008e+15 3.659527e-01 4.644200e-01
3.941008e+15 3.716599e-01 4.654440e-01
3.941008e+15 3.773530e-01 4.664520e-01
3.941008e+15 3.830412e-01 4.674480e-01
3.941008e+15 3.887056e-01 4.684300e-01
3.941008e+15 3.943554e-01 4.693980e-01
3.941008e+15 3.999904e-01 4.703520e-01
3.941008e+15 4.056102e-01 4.712940e-01
3.941008e+15 4.112239e-01 4.722240e-01
3.941008e+15 4.168129e-01 4.731400e-01
3.941008e+15 4.223862e-01 4.740460e-01
3.941008e+15 4.279436e-01 4.749400e-01
3.941008e+15 4.334849e-01 4.758200e-01
3.941008e+15 4.390188e-01 4.766920e-01
3.941008e+15 4.445272e-01 4.775500e-01
3.941008e+15 4.500187e-01 4.783980e-01
3.941008e+15 4.554934e-01 4.792360e-01
3.941008e+15 4.609508e-01 4.800640e-01
3.941008e+15 4.663909e-01 4.808820e-01
3.941008e+15 4.718222e-01 4.816880e-01
3.941008e+15 4.772269e-01 4.824860e-01
3.941008e+15 4.826135e-01 4.832740e-01
3.941008e+15 4.879820e-01 4.840520e-01
3.941008e+15 4.933321e-01 4.848200e-01
3.941008e+15 4.986723e-01 4.855800e-01
3.941008e+15 5.039849e-01 4.863300e-01
3.941008e+15 5.092786e-01 4.870720e-01
3.941008e+15 5.145531e-01 4.878060e-01
3.941008e+15 5.198081e-01 4.885300e-01
3.941008e+15 5.250521e-01 4.892460e-01
3.941008e+15 5.302677e-01 4.899540e-01
3.941008e+15 5.354634e-01 4.906540e-01
3.941008e+15 5.406414e-01 4.913460e-01
3.941008e+15 5.457973e-01 4.920300e-01
3.941008e+15 5.509326e-01 4.927060e-01
3.941008e+15 5.560488e-01 4.933740e-01
3.941008e+15 5.611432e-01 4.940350e-01
3.941008e+15 5.662156e-01 4.946880e-01
3.941008e+15 5.712683e-01 4.953340e-01
3.941008e+15 5.762978e-01 4.959740e-01
3.941008e+15 5.813072e-01 4.966060e-01
3.941008e+15 5.862931e-01 4.972300e-01
3.941008e+15 5.912576e-01 4.978480e-01
3.941008e+15 5.961998e-01 4.984600e-01
3.941008e+15 6.011204e-01 4.990640e-01
3.941008e+15 6.060167e-01 4.996620e-01
3.941008e+15 6.108909e-01 5.002520e-01
3.941008e+15 6.157420e-01 5.008360e-01
3.941008e+15 6.205699e-01 5.014140e-01
3.941008e+15 6.253737e-01 5.019860e-01
3.941008e+15 6.301554e-01 5.025520e-01
3.941008e+15 6.349118e-01 5.031120e-01
3.941008e+15 6.396450e-01 5.036660e-01
3.941008e+15 6.443541e-01 5.042120e-01
3.941008e+15 6.490388e-01 5.047540e-01
3.941008e+15 6.536991e-01 5.052900e-01
3.941008e+15 6.583348e-01 5.058200e-01
3.941008e+15 6.629463e-01 5.063440e-01
3.941008e+15 6.675313e-01 5.068620e-01
3.941008e+15 6.720919e-01 5.073740e-01
3.941008e+15 6.766272e-01 5.078820e-01
3.941008e+15 6.811369e-01 5.083820e-01
3.941008e+15 6.856209e-01 5.088780e-01
3.941008e+15 6.900791e-01 5.093700e-01
3.941008e+15 6.945112e-01 5.098540e-01
3.941008e+15 6.989171e-01 5.103340e-01
3.941008e+15 7.032960e-01 5.108100e-01
3.941008e+15 7.076490e-01 5.112800e-01
3.941008e+15 7.119747e-01 5.117440e-01
3.941008e+15 7.162749e-01 5.122040e-01
3.941008e+15 7.205473e-01 5.126580e-01
3.941008e+15 7.247919e-01 5.131060e-01
3.941008e+15 7.290099e-01 5.135520e-01
3.941008e+15 7.332010e-01 5.139900e-01
3.941008e+15 7.373631e-01 5.144260e-01
3.941008e+15 7.414981e-01 5.148540e-01
3.941008e+15 7.456050e-01 5.152800e-01
3.941008e+15 7.496839e-01 5.157000e-01
3.941008e+15 7.537352e-01 5.161160e-01
3.941008e+15 7.577573e-01 5.165260e-01
3.941008e+15 7.617502e-01 5.169340e-01
3.941008e+15 7.657150e-01 5.173340e-01
3.941008e+15 7.696510e-01 5.177320e-01
3.941008e+15 7.735579e-01 5.181240e-01
3.941008e+15 7.774350e-01 5.185120e-01
3.941008e+15 7.812840e-01 5.188960e-01
3.941008e+15 7.851029e-01 5.192760e-01
3.941008e+15 7.888923e-01 5.196500e-01
3.941008e+15 7.926512e-01 5.200220e-01
3.941008e+15 7.963808e-01 5.203880e-01
3.941008e+15 8.000811e-01 5.207500e-01
3.941008e+15 8.037499e-01 5.211080e-01
3.941008e+15 8.073890e-01 5.214600e-01
3.941008e+15 8.109982e-01 5.218100e-01
3.941008e+15 8.145763e-01 5.221540e-01
3.941008e+15 8.181230e-01 5.224960e-01
3.941008e+15 8.216389e-01 5.228320e-01
3.941008e+15 8.251249e-01 5.231660e-01
3.941008e+15 8.285793e-01 5.234940e-01
3.941008e+15 8.320018e-01 5.238180e-01
3.941008e+15 8.353941e-01 5.241400e-01
3.941008e+15 8.387542e-01 5.244560e-01
3.941008e+15 8.420822e-01 5.247680e-01
3.941008e+15 8.453790e-01 5.250780e-01
3.941008e+15 8.486439e-01 5.253820e-01
3.941008e+15 8.518768e-01 5.256820e-01
3.941008e+15 8.550770e-01 5.259800e-01
3.941008e+15 8.582460e-01 5.262740e-01
3.941008e+15 8.613821e-01 5.265620e-01
3.941008e+15 8.644852e-01 5.268480e-01
3.941008e+15 8.675562e-01 5.271300e-01
3.941008e+15 8.705950e-01 5.274080e-01
3.941008e+15 8.735999e-01 5.276820e-01
3.941008e+15 8.765719e-01 5.279520e-01
3.941008e+15 8.795118e-01 5.282180e-01
3.941008e+15 8.824180e-01 5.284820e-01
3.941008e+15 8.852910e-01 5.287400e-01
3.941008e+15 8.881301e-01 5.289960e-01
3.941008e+15 8.909361e-01 5.292480e-01
3.941008e+15 8.937090e-01 5.294960e-01
3.941008e+15 8.964468e-01 5.297420e-01
3.941008e+15 8.991522e-01 5.299820e-01
3.941008e+15 9.018231e-01 5.302200e-01
3.941008e+15 9.044601e-01 5.304540e-01
3.941008e+15 9.070630e-01 5.306840e-01
3.941008e+15 9.096320e-01 5.309120e-01
3.941008e+15 9.121659e-01 5.311360e-01
3.941008e+15 9.146662e-01 5.313540e-01
3.941008e+15 9.171312e-01 5.315720e-01
3.941008e+15 9.195620e-01 5.317840e-01
3.941008e+15 9.219581e-01 5.319940e-01
3.941008e+15 9.243190e-01 5.322000e-01
3.941008e+15 9.266459e-01 5.324020e-01
3.941008e+15 9.289370e-01 5.326000e-01
3.941008e+15 9.311938e-01 5.327960e-01
3.941008e+15 9.334152e-01 5.329880e-01
3.941008e+15 9.356009e-01 5.331780e-01
3.941008e+15 9.377521e-01 5.333620e-01
3.941008e+15 9.398669e-01 5.335440e-01
3.941008e+15 9.419469e-01 5.337240e-01
3.941008e+15 9.439920e-01 5.339000e-01
3.941008e+15 9.459999e-01 5.340700e-01
3.941008e+15 9.479731e-01 5.342400e-01
3.941008e+15 9.499111e-01 5.344040e-01
3.941008e+15 9.518121e-01 5.345660e-01
3.941008e+15 9.536780e-01 5.347260e-01
3.941008e+15 9.555080e-01 5.348820e-01
3.941008e+15 9.573011e-01 5.350340e-01
3.941008e+15 9.590589e-01 5.351820e-01
3.941008e+15 9.607800e-01 5.353280e-01
3.941008e+15 9.624651e-01 5.354700e-01
3.941008e+15 9.641139e-01 5.356080e-01
3.941008e+15 9.657261e-01 5.357440e-01
3.941008e+15 9.673021e-01 5.358780e-01
3.941008e+15 9.688421e-01 5.360060e-01
3.941008e+15 9.703451e-01 5.361320e-01
3.941008e+15 9.718110e-01 5.362560e-01
3.941008e+15 9.732409e-01 5.363760e-01
3.941008e+15 9.746339e-01 5.364920e-01
3.941008e+15 9.759899e-01 5.366040e-01
3.941008e+15 9.773091e-01 5.367140e-01
3.941008e+15 9.785920e-01 5.368220e-01
3.941008e+15 9.798371e-01 5.369260e-01
3.941008e+15 9.810459e-01 5.370260e-01
3.941008e+15 9.822180e-01 5.371240e-01
3.941008e+15 9.833520e-01 5.372180e-01
3.941008e+15 9.844500e-01 5.373080e-01
3.941008e+15 9.855101e-01 5.373960e-01
3.941008e+15 9.865329e-01 5.374800e-01
3.941008e+15 9.875191e-01 5.375620e-01
3.941008e+15 9.884680e-01 5.376400e-01
3.941008e+15 9.893790e-01 5.377160e-01
3.941008e+15 9.902529e-01 5.377880e-01
3.941008e+15 9.910900e-01 5.378580e-01
3.941008e+15 9.918890e-01 5.379240e-01
3.941008e+15 9.926510e-01 5.379860e-01
3.941008e+15 9.933761e-01 5.380460e-01
3.941008e+15 9.940630e-01 5.381020e-01
3.941008e+15 9.947120e-01 5.381560e-01
3.941008e+15 9.953240e-01 5.382060e-01
3.941008e+15 9.958990e-01 5.382520e-01
3.941008e+15 9.964360e-01 5.382980e-01
3.941008e+15 9.969350e-01 5.383380e-01
3.941008e+15 9.973970e-01 5.383760e-01
3.941008e+15 9.978210e-01 5.384100e-01
3.941008e+15 9.982070e-01 5.384420e-01
3.941008e+15 9.985560e-01 5.384700e-01
3.941008e+15 9.988670e-01 5.384960e-01
