#nu mu I
2.388400e+17 5.961998e-01 6.605860e+02
2.388400e+17 6.011204e-01 6.645060e+02
2.388400e+17 6.060167e-01 6.684020e+02
2.388400e+17 6.108909e-01 6.722720e+02
2.388400e+17 6.157420e-01 6.761140e+02
2.388400e+17 6.205699e-01 6.799320e+02
2.388400e+17 6.253737e-01 6.837240e+02
2.388400e+17 6.301554e-01 6.874900e+02
2.388400e+17 6.349118e-01 6.912300e+02
2.388400e+17 6.396450e-01 6.949440e+02
2.388400e+17 6.443541e-01 6.986320e+02
2.388400e+17 6.490388e-01 7.022940e+02
2.388400e+17 6.536991e-01 7.059300e+02
2.388400e+17 6.583348e-01 7.095400e+02
2.388400e+17 6.629463e-01 7.131260e+02
2.388400e+17 6.675313e-01 7.166820e+02
2.388400e+17 6.720919e-01 7.202160e+02
2.388400e+17 6.766272e-01 7.237220e+02
2.388400e+17 6.811369e-01 7.272020e+02
2.388400e+17 6.856209e-01 7.306560e+02
2.388400e+17 6.900791e-01 7.340840e+02
2.388400e+17 6.945112e-01 7.374880e+02
2.388400e+17 6.989171e-01 7.408640e+02
2.388400e+17 7.032960e-01 7.442140e+02
2.388400e+17 7.076490e-01 7.475380e+02
2.388400e+17 7.119747e-01 7.508360e+02
2.388400e+17 7.162749e-01 7.541080e+02
2.388400e+17 7.205473e-01 7.573540e+02
2.388400e+17 7.247919e-01 7.605740e+02
2.388400e+17 7.290099e-01 7.637680e+02
2.388400e+17 7.332010e-01 7.669360e+02
2.388400e+17 7.373631e-01 7.700780e+02
2.388400e+17 7.414981e-01 7.731940e+02
2.388400e+17 7.456050e-01 7.762840e+02
2.388400e+17 7.496839e-01 7.793480e+02
2.388400e+17 7.537352e-01 7.823860e+02
2.388400e+17 7.577573e-01 7.853980e+02
2.388400e+17 7.617502e-01 7.883820e+02
2.388400e+17 7.657150e-01 7.913420e+02
2.388400e+17 7.696510e-01 7.942760e+02
2.388400e+17 7.735579e-01 7.971840e+02
2.388400e+17 7.774350e-01 8.000660e+02
2.388400e+17 7.812840e-01 8.029220e+02
2.388400e+17 7.851029e-01 8.057500e+02
2.388400e+17 7.888923e-01 8.085540e+02
2.388400e+17 7.926512e-01 8.113320e+02
2.388400e+17 7.963808e-01 8.140820e+02
2.388400e+17 8.000811e-01 8.168080e+02
2.388400e+17 8.037499e-01 8.195080e+02
2.388400e+17 8.073890e-01 8.221820e+02
2.388400e+17 8.109982e-01 8.248280e+02
2.388400e+17 8.145763e-01 8.274500e+02
2.388400e+17 8.181230e-01 8.300460e+02
2.388400e+17 8.216389e-01 8.326140e+02
2.388400e+17 8.251249e-01 8.351580e+02
2.388400e+17 8.285793e-01 8.376760e+02
2.388400e+17 8.320018e-01 8.401660e+02
2.388400e+17 8.353941e-01 8.426320e+02
2.388400e+17 8.387542e-01 8.450720e+02
2.388400e+17 8.420822e-01 8.474840e+02
2.388400e+17 8.453790e-01 8.498720e+02
2.388400e+17 8.486439e-01 8.522340e+02
2.388400e+17 8.518768e-01 8.545700e+02
2.388400e+17 8.550770e-01 8.568780e+02
2.388400e+17 8.582460e-01 8.591620e+02
2.388400e+17 8.613821e-01 8.614200e+02
2.388400e+17 8.644852e-01 8.636500e+02
2.388400e+17 8.675562e-01 8.658560e+02
2.388400e+17 8.705950e-01 8.680360e+02
2.388400e+17 8.735999e-01 8.701900e+02
2.388400e+17 8.765719e-01 8.723180e+02
2.388400e+17 8.795118e-01 8.744200e+02
2.388400e+17 8.824180e-01 8.764960e+02
2.388400e+17 8.852910e-01 8.785440e+02
2.388400e+17 8.881301e-01 8.805680e+02
2.388400e+17 8.909361e-01 8.825660e+02
2.388400e+17 8.937090e-01 8.845400e+02
2.388400e+17 8.964468e-01 8.864840e+02
2.388400e+17 8.991522e-01 8.884040e+02
2.388400e+17 9.018231e-01 8.903000e+02
2.388400e+17 9.044601e-01 8.921680e+02
2.388400e+17 9.070630e-01 8.940100e+02
2.388400e+17 9.096320e-01 8.958280e+02
2.388400e+17 9.121659e-01 8.976160e+02
2.388400e+17 9.146662e-01 8.993820e+02
2.388400e+17 9.171312e-01 9.011200e+02
2.388400e+17 9.195620e-01 9.028340e+02
2.388400e+17 9.219581e-01 9.045200e+02
2.388400e+17 9.243190e-01 9.061820e+02
2.388400e+17 9.266459e-01 9.078160e+02
2.388400e+17 9.289370e-01 9.094260e+02
2.388400e+17 9.311938e-01 9.110100e+02
2.388400e+17 9.334152e-01 9.125660e+02
2.388400e+17 9.356009e-01 9.140980e+02
2.388400e+17 9.377521e-01 9.156040e+02
2.388400e+17 9.398669e-01 9.170820e+02
2.388400e+17 9.419469e-01 9.185360e+02
2.388400e+17 9.439920e-01 9.199640e+02
2.388400e+17 9.459999e-01 9.213660e+02
2.388400e+17 9.479731e-01 9.227420e+02
2.388400e+17 9.499111e-01 9.240940e+02
2.388400e+17 9.518121e-01 9.254180e+02
2.388400e+17 9.536780e-01 9.267160e+02
2.388400e+17 9.555080e-01 9.279880e+02
2.388400e+17 9.573011e-01 9.292360e+02
2.388400e+17 9.590589e-01 9.304560e+02
2.388400e+17 9.607800e-01 9.316520e+02
2.388400e+17 9.624651e-01 9.328200e+02
2.388400e+17 9.641139e-01 9.339640e+02
2.388400e+17 9.657261e-01 9.350820e+02
2.388400e+17 9.673021e-01 9.361720e+02
2.388400e+17 9.688421e-01 9.372390e+02
2.388400e+17 9.703451e-01 9.382800e+02
2.388400e+17 9.718110e-01 9.392920e+02
2.388400e+17 9.732409e-01 9.402820e+02
2.388400e+17 9.746339e-01 9.412440e+02
2.388400e+17 9.759899e-01 9.421800e+02
2.388400e+17 9.773091e-01 9.430900e+02
2.388400e+17 9.785920e-01 9.439760e+02
2.388400e+17 9.798371e-01 9.448340e+02
2.388400e+17 9.810459e-01 9.456680e+02
2.388400e+17 9.822180e-01 9.464740e+02
2.388400e+17 9.833520e-01 9.472560e+02
2.388400e+17 9.844500e-01 9.480120e+02
2.388400e+17 9.855101e-01 9.487400e+02
2.388400e+17 9.865329e-01 9.494460e+02
2.388400e+17 9.875191e-01 9.501220e+02
2.388400e+17 9.884680e-01 9.507740e+02
2.388400e+17 9.893790e-01 9.514020e+02
2.388400e+17 9.902529e-01 9.520020e+02
2.388400e+17 9.910900e-01 9.525760e+02
2.388400e+17 9.918890e-01 9.531260e+02
2.388400e+17 9.926510e-01 9.536480e+02
2.388400e+17 9.933761e-01 9.541460e+02
2.388400e+17 9.940630e-01 9.546180e+02
2.388400e+17 9.947120e-01 9.550620e+02
2.388400e+17 9.953240e-01 9.554820e+02
2.388400e+17 9.958990e-01 9.558760e+02
2.388400e+17 9.964360e-01 9.562440e+02
2.388400e+17 9.969350e-01 9.565860e+02
2.388400e+17 9.973970e-01 9.569040e+02
2.388400e+17 9.978210e-01 9.571940e+02
2.388400e+17 9.982070e-01 9.574580e+02
2.388400e+17 9.985560e-01 9.576980e+02
2.388400e+17 9.988670e-01 9.579100e+02
2.388400e+17 9.991400e-01 9.580970e+02
2.388400e+17 9.993760e-01 9.582580e+02
2.388400e+17 9.995740e-01 9.583940e+02
2.388400e+17 9.997340e-01 9.585040e+02
2.388400e+17 9.998570e-01 9.585880e+02
2.388400e+17 9.999420e-01 9.586460e+02
2.388400e+17 9.999890e-01 9.586780e+02


2.581711e+17 1.000000e-06 2.783980e+02
2.581711e+17 6.146288e-03 2.435880e+02
2.581711e+17 1.228602e-02 2.302580e+02
2.581711e+17 1.842528e-02 2.226520e+02
2.581711e+17 2.456386e-02 2.181060e+02
2.581711e+17 3.070150e-02 2.155040e+02
2.581711e+17 3.684798e-02 2.142620e+02
2.581711e+17 4.298308e-02 2.140260e+02
2.581711e+17 4.911656e-02 2.145740e+02
2.581711e+17 5.524818e-02 2.157480e+02
2.581711e+17 6.137772e-02 2.174320e+02
2.581711e+17 6.751493e-02 2.195420e+02
2.581711e+17 7.363961e-02 2.220140e+02
2.581711e+17 7.976151e-02 2.247920e+02
2.581711e+17 8.588041e-02 2.278340e+02
2.581711e+17 9.199607e-02 2.311080e+02
2.581711e+17 9.810826e-02 2.345820e+02
2.581711e+17 1.042267e-01 2.382340e+02
2.581711e+17 1.103312e-01 2.420400e+02
2.581711e+17 1.164316e-01 2.459860e+02
2.581711e+17 1.225277e-01 2.500540e+02
2.581711e+17 1.286190e-01 2.542300e+02
2.581711e+17 1.347155e-01 2.585040e+02
2.581711e+17 1.407969e-01 2.628640e+02
2.581711e+17 1.468731e-01 2.673020e+02
2.581711e+17 1.529437e-01 2.718100e+02
2.581711e+17 1.590085e-01 2.763800e+02
2.581711e+17 1.650772e-01 2.810040e+02
2.581711e+17 1.711299e-01 2.856780e+02
2.581711e+17 1.771760e-01 2.903960e+02
2.581711e+17 1.832155e-01 2.951540e+02
2.581711e+17 1.892481e-01 2.999460e+02
2.581711e+17 1.952735e-01 3.047680e+02
2.581711e+17 2.013014e-01 3.096160e+02
2.581711e+17 2.073119e-01 3.144900e+02
2.581711e+17 2.133145e-01 3.193840e+02
2.581711e+17 2.193092e-01 3.242960e+02
2.581711e+17 2.252955e-01 3.292220e+02
2.581711e+17 2.312831e-01 3.341600e+02
2.581711e+17 2.372522e-01 3.391100e+02
2.581711e+17 2.432124e-01 3.440680e+02
2.581711e+17 2.491634e-01 3.490320e+02
2.581711e+17 2.551050e-01 3.540000e+02
2.581711e+17 2.610467e-01 3.589700e+02
2.581711e+17 2.669688e-01 3.639440e+02
2.581711e+17 2.728809e-01 3.689160e+02
2.581711e+17 2.787827e-01 3.738880e+02
2.581711e+17 2.846740e-01 3.788560e+02
2.581711e+17 2.905641e-01 3.838200e+02
2.581711e+17 2.964337e-01 3.887780e+02
2.581711e+17 3.022921e-01 3.937320e+02
2.581711e+17 3.081391e-01 3.986800e+02
2.581711e+17 3.139745e-01 4.036180e+02
2.581711e+17 3.198075e-01 4.085460e+02
2.581711e+17 3.256190e-01 4.134660e+02
2.581711e+17 3.314182e-01 4.183760e+02
2.581711e+17 3.372049e-01 4.232740e+02
2.581711e+17 3.429789e-01 4.281620e+02
2.581711e+17 3.487493e-01 4.330360e+02
2.581711e+17 3.544972e-01 4.378960e+02
2.581711e+17 3.602318e-01 4.427460e+02
2.581711e+17 3.659527e-01 4.475780e+02
2.581711e+17 3.716599e-01 4.523960e+02
2.581711e+17 3.773530e-01 4.572000e+02
2.581711e+17 3.830412e-01 4.619900e+02
2.581711e+17 3.887056e-01 4.667600e+02
2.581711e+17 3.943554e-01 4.715160e+02
2.581711e+17 3.999904e-01 4.762560e+02
2.581711e+17 4.056102e-01 4.809760e+02
2.581711e+17 4.112239e-01 4.856800e+02
2.581711e+17 4.168129e-01 4.903660e+02
2.581711e+17 4.223862e-01 4.950340e+02
2.581711e+17 4.279436e-01 4.996840e+02
2.581711e+17 4.334849e-01 5.043140e+02
2.581711e+17 4.390188e-01 5.089240e+02
2.581711e+17 4.445272e-01 5.135160e+02
2.581711e+17 4.500187e-01 5.180880e+02
2.581711e+17 4.554934e-01 5.226400e+02
2.581711e+17 4.609508e-01 5.271720e+02
2.581711e+17 4.663909e-01 5.316840e+02
2.581711e+17 4.718222e-01 5.361740e+02
2.581711e+17 4.772269e-01 5.406440e+02
2.581711e+17 4.826135e-01 5.450940e+02
2.581711e+17 4.879820e-01 5.495220e+02
2.581711e+17 4.933321e-01 5.539280e+02
2.581711e+17 4.986723e-01 5.583120e+02
2.581711e+17 5.039849e-01 5.626760e+02
2.581711e+17 5.092786e-01 5.670170e+02
2.581711e+17 5.145531e-01 5.713360e+02
2.581711e+17 5.198081e-01 5.756340e+02
2.581711e+17 5.250521e-01 5.799080e+02
2.581711e+17 5.302677e-01 5.841600e+02
2.581711e+17 5.354634e-01 5.883900e+02
2.581711e+17 5.406414e-01 5.925980e+02
2.581711e+17 5.457973e-01 5.967820e+02
2.581711e+17 5.509326e-01 6.009440e+02
2.581711e+17 5.560488e-01 6.050820e+02
2.581711e+17 5.611432e-01 6.091960e+02
2.581711e+17 5.662156e-01 6.132880e+02
2.581711e+17 5.712683e-01 6.173580e+02
2.581711e+17 5.762978e-01 6.214020e+02
2.581711e+17 5.813072e-01 6.254240e+02
2.581711e+17 5.862931e-01 6.294220e+02
2.581711e+17 5.912576e-01 6.333960e+02
2.581711e+17 5.961998e-01 6.373460e+02
2.581711e+17 6.011204e-01 6.412740e+02
2.581711e+17 6.060167e-01 6.451760e+02
2.581711e+17 6.108909e-01 6.490540e+02
2.581711e+17 6.157420e-01 6.529080e+02
2.581711e+17 6.205699e-01 6.567380e+02
2.581711e+17 6.253737e-01 6.605440e+02
2.581711e+17 6.301554e-01 6.643260e+02
2.581711e+17 6.349118e-01 6.680840e+02
2.581711e+17 6.396450e-01 6.718160e+02
2.581711e+17 6.443541e-01 6.755240e+02
2.581711e+17 6.490388e-01 6.792080e+02
2.581711e+17 6.536991e-01 6.828680e+02
2.581711e+17 6.583348e-01 6.865020e+02
2.581711e+17 6.629463e-01 6.901120e+02
2.581711e+17 6.675313e-01 6.936980e+02
2.581711e+17 6.720919e-01 6.972580e+02
2.581711e+17 6.766272e-01 7.007940e+02
2.581711e+17 6.811369e-01 7.043040e+02
2.581711e+17 6.856209e-01 7.077900e+02
2.581711e+17 6.900791e-01 7.112500e+02
2.581711e+17 6.945112e-01 7.146860e+02
2.581711e+17 6.989171e-01 7.180960e+02
2.581711e+17 7.032960e-01 7.214820e+02
2.581711e+17 7.076490e-01 7.248420e+02
2.581711e+17 7.119747e-01 7.281760e+02
2.581711e+17 7.162749e-01 7.314860e+02
2.581711e+17 7.205473e-01 7.347720e+02
2.581711e+17 7.247919e-01 7.380300e+02
2.581711e+17 7.290099e-01 7.412640e+02
2.581711e+17 7.332010e-01 7.444740e+02
2.581711e+17 7.373631e-01 7.476560e+02
2.581711e+17 7.414981e-01 7.508140e+02
2.581711e+17 7.456050e-01 7.539460e+02
2.581711e+17 7.496839e-01 7.570540e+02
2.581711e+17 7.537352e-01 7.601360e+02
2.581711e+17 7.577573e-01 7.631920e+02
2.581711e+17 7.617502e-01 7.662220e+02
2.581711e+17 7.657150e-01 7.692260e+02
2.581711e+17 7.696510e-01 7.722060e+02
2.581711e+17 7.735579e-01 7.751600e+02
2.581711e+17 7.774350e-01 7.780860e+02
2.581711e+17 7.812840e-01 7.809900e+02
2.581711e+17 7.851029e-01 7.838660e+02
2.581711e+17 7.888923e-01 7.867160e+02
2.581711e+17 7.926512e-01 7.895400e+02
2.581711e+17 7.963808e-01 7.923400e+02
2.581711e+17 8.000811e-01 7.951140e+02
2.581711e+17 8.037499e-01 7.978620e+02
2.581711e+17 8.073890e-01 8.005830e+02
2.581711e+17 8.109982e-01 8.032800e+02
2.581711e+17 8.145763e-01 8.059500e+02
2.581711e+17 8.181230e-01 8.085920e+02
2.581711e+17 8.216389e-01 8.112120e+02
2.581711e+17 8.251249e-01 8.138040e+02
2.581711e+17 8.285793e-01 8.163700e+02
2.581711e+17 8.320018e-01 8.189100e+02
2.581711e+17 8.353941e-01 8.214260e+02
2.581711e+17 8.387542e-01 8.239140e+02
2.581711e+17 8.420822e-01 8.263760e+02
2.581711e+17 8.453790e-01 8.288120e+02
2.581711e+17 8.486439e-01 8.312240e+02
2.581711e+17 8.518768e-01 8.336080e+02
2.581711e+17 8.550770e-01 8.359660e+02
2.581711e+17 8.582460e-01 8.382980e+02
2.581711e+17 8.613821e-01 8.406040e+02
2.581711e+17 8.644852e-01 8.428840e+02
2.581711e+17 8.675562e-01 8.451380e+02
2.581711e+17 8.705950e-01 8.473660e+02
2.581711e+17 8.735999e-01 8.495680e+02
2.581711e+17 8.765719e-01 8.517420e+02
2.581711e+17 8.795118e-01 8.538920e+02
2.581711e+17 8.824180e-01 8.560140e+02
2.581711e+17 8.852910e-01 8.581120e+02
2.581711e+17 8.881301e-01 8.601820e+02
2.581711e+17 8.909361e-01 8.622260e+02
2.581711e+17 8.937090e-01 8.642460e+02
2.581711e+17 8.964468e-01 8.662380e+02
2.581711e+17 8.991522e-01 8.682040e+02
2.581711e+17 9.018231e-01 8.701420e+02
2.581711e+17 9.044601e-01 8.720560e+02
2.581711e+17 9.070630e-01 8.739440e+02
2.581711e+17 9.096320e-01 8.758040e+02
2.581711e+17 9.121659e-01 8.776380e+02
2.581711e+17 9.146662e-01 8.794460e+02
2.581711e+17 9.171312e-01 8.812280e+02
2.581711e+17 9.195620e-01 8.829840e+02
2.581711e+17 9.219581e-01 8.847120e+02
2.581711e+17 9.243190e-01 8.864160e+02
2.581711e+17 9.266459e-01 8.880920e+02
2.581711e+17 9.289370e-01 8.897420e+02
2.581711e+17 9.311938e-01 8.913660e+02
2.581711e+17 9.334152e-01 8.929640e+02
2.581711e+17 9.356009e-01 8.945340e+02
2.581711e+17 9.377521e-01 8.960780e+02
2.581711e+17 9.398669e-01 8.975960e+02
2.581711e+17 9.419469e-01 8.990880e+02
2.581711e+17 9.439920e-01 9.005540e+02
2.581711e+17 9.459999e-01 9.019940e+02
2.581711e+17 9.479731e-01 9.034060e+02
2.581711e+17 9.499111e-01 9.047920e+02
2.581711e+17 9.518121e-01 9.061520e+02
2.581711e+17 9.536780e-01 9.074860e+02
2.581711e+17 9.555080e-01 9.087920e+02
2.581711e+17 9.573011e-01 9.100720e+02
2.581711e+17 9.590589e-01 9.113260e+02
2.581711e+17 9.607800e-01 9.125540e+02
2.581711e+17 9.624651e-01 9.137540e+02
2.581711e+17 9.641139e-01 9.149300e+02
2.581711e+17 9.657261e-01 9.160780e+02
2.581711e+17 9.673021e-01 9.172000e+02
2.581711e+17 9.688421e-01 9.182940e+02
2.581711e+17 9.703451e-01 9.193640e+02
2.581711e+17 9.718110e-01 9.204050e+02
2.581711e+17 9.732409e-01 9.214220e+02
2.581711e+17 9.746339e-01 9.224100e+02
2.581711e+17 9.759899e-01 9.233720e+02
2.581711e+17 9.773091e-01 9.243080e+02
2.581711e+17 9.785920e-01 9.252180e+02
2.581711e+17 9.798371e-01 9.261020e+02
2.581711e+17 9.810459e-01 9.269580e+02
2.581711e+17 9.822180e-01 9.277880e+02
2.581711e+17 9.833520e-01 9.285920e+02
2.581711e+17 9.844500e-01 9.293680e+02
2.581711e+17 9.855101e-01 9.301200e+02
2.581711e+17 9.865329e-01 9.308440e+02
2.581711e+17 9.875191e-01 9.315400e+02
2.581711e+17 9.884680e-01 9.322120e+02
2.581711e+17 9.893790e-01 9.328560e+02
2.581711e+17 9.902529e-01 9.334740e+02
2.581711e+17 9.910900e-01 9.340640e+02
2.581711e+17 9.918890e-01 9.346280e+02
2.581711e+17 9.926510e-01 9.351660e+02
2.581711e+17 9.933761e-01 9.356780e+02
2.581711e+17 9.940630e-01 9.361640e+02
2.581711e+17 9.947120e-01 9.366220e+02
2.581711e+17 9.953240e-01 9.370540e+02
2.581711e+17 9.958990e-01 9.374600e+02
2.581711e+17 9.964360e-01 9.378380e+02
2.581711e+17 9.969350e-01 9.381900e+02
2.581711e+17 9.973970e-01 9.385160e+02
2.581711e+17 9.978210e-01 9.388140e+02
2.581711e+17 9.982070e-01 9.390880e+02
2.581711e+17 9.985560e-01 9.393340e+02
2.581711e+17 9.988670e-01 9.395520e+02
2.581711e+17 9.991400e-01 9.397440e+02
2.581711e+17 9.993760e-01 9.399120e+02
2.581711e+17 9.995740e-01 9.400500e+02
2.581711e+17 9.997340e-01 9.401640e+02
2.581711e+17 9.998570e-01 9.402500e+02
2.581711e+17 9.999420e-01 9.403100e+02
2.581711e+17 9.999890e-01 9.403420e+02


2.790698e+17 1.000000e-06 2.661370e+02
2.790698e+17 6.146288e-03 2.400940e+02
2.790698e+17 1.228602e-02 2.292100e+02
2.790698e+17 1.842528e-02 2.225700e+02
2.790698e+17 2.456386e-02 2.183320e+02
2.790698e+17 3.070150e-02 2.156840e+02
2.790698e+17 3.684798e-02 2.141820e+02
2.790698e+17 4.298308e-02 2.135540e+02
2.790698e+17 4.911656e-02 2.136160e+02
2.790698e+17 5.524818e-02 2.142420e+02
2.790698e+17 6.137772e-02 2.153360e+02
2.790698e+17 6.751493e-02 2.168280e+02
2.790698e+17 7.363961e-02 2.186620e+02
2.790698e+17 7.976151e-02 2.207920e+02
2.790698e+17 8.588041e-02 2.231800e+02
2.790698e+17 9.199607e-02 2.257980e+02
2.790698e+17 9.810826e-02 2.286160e+02
2.790698e+17 1.042267e-01 2.316160e+02
2.790698e+17 1.103312e-01 2.347780e+02
2.790698e+17 1.164316e-01 2.380860e+02
2.790698e+17 1.225277e-01 2.415240e+02
2.790698e+17 1.286190e-01 2.450800e+02
2.790698e+17 1.347155e-01 2.487440e+02
2.790698e+17 1.407969e-01 2.525040e+02
2.790698e+17 1.468731e-01 2.563540e+02
2.790698e+17 1.529437e-01 2.602840e+02
2.790698e+17 1.590085e-01 2.642860e+02
2.790698e+17 1.650772e-01 2.683560e+02
2.790698e+17 1.711299e-01 2.724880e+02
2.790698e+17 1.771760e-01 2.766740e+02
2.790698e+17 1.832155e-01 2.809100e+02
2.790698e+17 1.892481e-01 2.851940e+02
2.790698e+17 1.952735e-01 2.895180e+02
2.790698e+17 2.013014e-01 2.938800e+02
2.790698e+17 2.073119e-01 2.982780e+02
2.790698e+17 2.133145e-01 3.027080e+02
2.790698e+17 2.193092e-01 3.071650e+02
2.790698e+17 2.252955e-01 3.116480e+02
2.790698e+17 2.312831e-01 3.161540e+02
2.790698e+17 2.372522e-01 3.206800e+02
2.790698e+17 2.432124e-01 3.252240e+02
2.790698e+17 2.491634e-01 3.297860e+02
2.790698e+17 2.551050e-01 3.343600e+02
2.790698e+17 2.610467e-01 3.389460e+02
2.790698e+17 2.669688e-01 3.435440e+02
2.790698e+17 2.728809e-01 3.481520e+02
2.790698e+17 2.787827e-01 3.527660e+02
2.790698e+17 2.846740e-01 3.573860e+02
2.790698e+17 2.905641e-01 3.620100e+02
2.790698e+17 2.964337e-01 3.666380e+02
2.790698e+17 3.022921e-01 3.712700e+02
2.790698e+17 3.081391e-01 3.759000e+02
2.790698e+17 3.139745e-01 3.805320e+02
2.790698e+17 3.198075e-01 3.851620e+02
2.790698e+17 3.256190e-01 3.897900e+02
2.790698e+17 3.314182e-01 3.944140e+02
2.790698e+17 3.372049e-01 3.990360e+02
2.790698e+17 3.429789e-01 4.036520e+02
2.790698e+17 3.487493e-01 4.082640e+02
2.790698e+17 3.544972e-01 4.128680e+02
2.790698e+17 3.602318e-01 4.174660e+02
2.790698e+17 3.659527e-01 4.220540e+02
2.790698e+17 3.716599e-01 4.266360e+02
2.790698e+17 3.773530e-01 4.312080e+02
2.790698e+17 3.830412e-01 4.357720e+02
2.790698e+17 3.887056e-01 4.403240e+02
2.790698e+17 3.943554e-01 4.448680e+02
2.790698e+17 3.999904e-01 4.493980e+02
2.790698e+17 4.056102e-01 4.539180e+02
2.790698e+17 4.112239e-01 4.584240e+02
2.790698e+17 4.168129e-01 4.629180e+02
2.790698e+17 4.223862e-01 4.674000e+02
2.790698e+17 4.279436e-01 4.718680e+02
2.790698e+17 4.334849e-01 4.763220e+02
2.790698e+17 4.390188e-01 4.807620e+02
2.790698e+17 4.445272e-01 4.851860e+02
2.790698e+17 4.500187e-01 4.895960e+02
2.790698e+17 4.554934e-01 4.939920e+02
2.790698e+17 4.609508e-01 4.983700e+02
2.790698e+17 4.663909e-01 5.027320e+02
2.790698e+17 4.718222e-01 5.070800e+02
2.790698e+17 4.772269e-01 5.114100e+02
2.790698e+17 4.826135e-01 5.157220e+02
2.790698e+17 4.879820e-01 5.200200e+02
2.790698e+17 4.933321e-01 5.242980e+02
2.790698e+17 4.986723e-01 5.285580e+02
2.790698e+17 5.039849e-01 5.328000e+02
2.790698e+17 5.092786e-01 5.370260e+02
2.790698e+17 5.145531e-01 5.412320e+02
2.790698e+17 5.198081e-01 5.454200e+02
2.790698e+17 5.250521e-01 5.495880e+02
2.790698e+17 5.302677e-01 5.537370e+02
2.790698e+17 5.354634e-01 5.578680e+02
2.790698e+17 5.406414e-01 5.619780e+02
2.790698e+17 5.457973e-01 5.660700e+02
2.790698e+17 5.509326e-01 5.701400e+02
2.790698e+17 5.560488e-01 5.741920e+02
2.790698e+17 5.611432e-01 5.782220e+02
2.790698e+17 5.662156e-01 5.822340e+02
2.790698e+17 5.712683e-01 5.862240e+02
2.790698e+17 5.762978e-01 5.901920e+02
2.790698e+17 5.813072e-01 5.941420e+02
2.790698e+17 5.862931e-01 5.980680e+02
2.790698e+17 5.912576e-01 6.019760e+02
2.790698e+17 5.961998e-01 6.058600e+02
2.790698e+17 6.011204e-01 6.097240e+02
2.790698e+17 6.060167e-01 6.135660e+02
2.790698e+17 6.108909e-01 6.173880e+02
2.790698e+17 6.157420e-01 6.211860e+02
2.790698e+17 6.205699e-01 6.249620e+02
2.790698e+17 6.253737e-01 6.287160e+02
2.790698e+17 6.301554e-01 6.324500e+02
2.790698e+17 6.349118e-01 6.361600e+02
2.790698e+17 6.396450e-01 6.398480e+02
2.790698e+17 6.443541e-01 6.435120e+02
2.790698e+17 6.490388e-01 6.471560e+02
2.790698e+17 6.536991e-01 6.507760e+02
2.790698e+17 6.583348e-01 6.543740e+02
2.790698e+17 6.629463e-01 6.579480e+02
2.790698e+17 6.675313e-01 6.614980e+02
2.790698e+17 6.720919e-01 6.650280e+02
2.790698e+17 6.766272e-01 6.685320e+02
2.790698e+17 6.811369e-01 6.720140e+02
2.790698e+17 6.856209e-01 6.754740e+02
2.790698e+17 6.900791e-01 6.789080e+02
2.790698e+17 6.945112e-01 6.823200e+02
2.790698e+17 6.989171e-01 6.857080e+02
2.790698e+17 7.032960e-01 6.890720e+02
2.790698e+17 7.076490e-01 6.924140e+02
2.790698e+17 7.119747e-01 6.957300e+02
2.790698e+17 7.162749e-01 6.990240e+02
2.790698e+17 7.205473e-01 7.022920e+02
2.790698e+17 7.247919e-01 7.055380e+02
2.790698e+17 7.290099e-01 7.087580e+02
2.790698e+17 7.332010e-01 7.119560e+02
2.790698e+17 7.373631e-01 7.151280e+02
2.790698e+17 7.414981e-01 7.182760e+02
2.790698e+17 7.456050e-01 7.214000e+02
2.790698e+17 7.496839e-01 7.245000e+02
2.790698e+17 7.537352e-01 7.275760e+02
2.790698e+17 7.577573e-01 7.306260e+02
2.790698e+17 7.617502e-01 7.336520e+02
2.790698e+17 7.657150e-01 7.366540e+02
2.790698e+17 7.696510e-01 7.396300e+02
2.790698e+17 7.735579e-01 7.425820e+02
2.790698e+17 7.774350e-01 7.455100e+02
2.790698e+17 7.812840e-01 7.484120e+02
2.790698e+17 7.851029e-01 7.512900e+02
2.790698e+17 7.888923e-01 7.541420e+02
2.790698e+17 7.926512e-01 7.569700e+02
2.790698e+17 7.963808e-01 7.597720e+02
2.790698e+17 8.000811e-01 7.625500e+02
2.790698e+17 8.037499e-01 7.653020e+02
2.790698e+17 8.073890e-01 7.680300e+02
2.790698e+17 8.109982e-01 7.707320e+02
2.790698e+17 8.145763e-01 7.734100e+02
2.790698e+17 8.181230e-01 7.760600e+02
2.790698e+17 8.216389e-01 7.786860e+02
2.790698e+17 8.251249e-01 7.812880e+02
2.790698e+17 8.285793e-01 7.838620e+02
2.790698e+17 8.320018e-01 7.864120e+02
2.790698e+17 8.353941e-01 7.889380e+02
2.790698e+17 8.387542e-01 7.914360e+02
2.790698e+17 8.420822e-01 7.939100e+02
2.790698e+17 8.453790e-01 7.963580e+02
2.790698e+17 8.486439e-01 7.987800e+02
2.790698e+17 8.518768e-01 8.011760e+02
2.790698e+17 8.550770e-01 8.035460e+02
2.790698e+17 8.582460e-01 8.058920e+02
2.790698e+17 8.613821e-01 8.082120e+02
2.790698e+17 8.644852e-01 8.105040e+02
2.790698e+17 8.675562e-01 8.127720e+02
2.790698e+17 8.705950e-01 8.150160e+02
2.790698e+17 8.735999e-01 8.172320e+02
