0.687500000  5.450 37188
0.750000000  5.450 39276
0.812500000  5.450 42032
0.875000000  5.450 42683
0.937500000  5.450 43156
0.000000000  5.750 36674
0.062500000  5.750 34997
0.125000000  5.750 33539
0.187500000  5.750 32268
0.250000000  5.750 31660
0.312500000  5.750 31231
0.375000000  5.750 30865
0.437500000  5.750 30971
0.500000000  5.750 30719
0.562500000  5.750 30643
0.625000000  5.750 31041
0.687500000  5.750 32172
0.750000000  5.750 35020
0.812500000  5.750 37299
0.875000000  5.750 38873
0.937500000  5.750 37769
0.000000000  6.050 32706
0.062500000  6.050 30787
0.125000000  6.050 29270
0.187500000  6.050 28510
0.250000000  6.050 27583
0.312500000  6.050 26961
0.375000000  6.050 27178
0.437500000  6.050 27093
0.500000000  6.050 27012
0.562500000  6.050 26799
0.625000000  6.050 27347
0.687500000  6.050 28298
0.750000000  6.050 30618
0.812500000  6.050 33091
0.875000000  6.050 34166
0.937500000  6.050 34030
0.000000000  6.350 28791
0.062500000  6.350 27239
0.125000000  6.350 25760
0.187500000  6.350 25174
0.250000000  6.350 24491
0.312500000  6.350 23913
0.375000000  6.350 23418
0.437500000  6.350 23535
0.500000000  6.350 23301
0.562500000  6.350 23438
0.625000000  6.350 23937
0.687500000  6.350 25088
0.750000000  6.350 27277
0.812500000  6.350 29082
0.875000000  6.350 30089
0.937500000  6.350 29873
0.000000000  6.650 25176
0.062500000  6.650 23661
0.125000000  6.650 22248
0.187500000  6.650 21737
0.250000000  6.650 20965
0.312500000  6.650 20406
0.375000000  6.650 20480
0.437500000  6.650 20209
0.500000000  6.650 20259
0.562500000  6.650 20673
0.625000000  6.650 20658
0.687500000  6.650 21897
0.750000000  6.650 23908
0.812500000  6.650 25864
0.875000000  6.650 26574
0.937500000  6.650 26103
0.000000000  6.950 21987
0.062500000  6.950 20637
0.125000000  6.950 19338
0.187500000  6.950 18782
0.250000000  6.950 18108
0.312500000  6.950 17981
0.375000000  6.950 17721
0.437500000  6.950 17816
0.500000000  6.950 17712
0.562500000  6.950 17629
0.625000000  6.950 17986
0.687500000  6.950 19097
0.750000000  6.950 20987
0.812500000  6.950 22819
0.875000000  6.950 23402
0.937500000  6.950 23118
0.000000000  7.250 19044
0.062500000  7.250 17808
0.125000000  7.250 17179
0.187500000  7.250 16233
0.250000000  7.250 15963
0.312500000  7.250 15644
0.375000000  7.250 15390
0.437500000  7.250 15170
0.500000000  7.250 15013
0.562500000  7.250 15228
0.625000000  7.250 15600
0.687500000  7.250 16649
0.750000000  7.250 18092
0.812500000  7.250 19829
0.875000000  7.250 20595
0.937500000  7.250 20082
0.000000000  7.550 16533
0.062500000  7.550 15395
0.125000000  7.550 14604
0.187500000  7.550 14020
0.250000000  7.550 13521
0.312500000  7.550 13272
0.375000000  7.550 13044
0.437500000  7.550 13100
0.500000000  7.550 13144
0.562500000  7.550 13314
0.625000000  7.550 13497
0.687500000  7.550 14090
0.750000000  7.550 15740
0.812500000  7.550 17360
0.875000000  7.550 18008
0.937500000  7.550 17649
0.000000000  7.850 14356
0.062500000  7.850 13133
0.125000000  7.850 12401
0.187500000  7.850 11897
0.250000000  7.850 11553
0.312500000  7.850 11479
0.375000000  7.850 11221
0.437500000  7.850 11120
0.500000000  7.850 11295
0.562500000  7.850 11444
0.625000000  7.850 11805
0.687500000  7.850 12391
0.750000000  7.850 13472
0.812500000  7.850 15145
0.875000000  7.850 15645
0.937500000  7.850 15503
0.000000000  8.150 12436
0.062500000  8.150 11665
0.125000000  8.150 10704
0.187500000  8.150 10263
0.250000000  8.150 9942
0.312500000  8.150 9807
0.375000000  8.150 9707
0.437500000  8.150 9376
0.500000000  8.150 9585
0.562500000  8.150 9497
0.625000000  8.150 9962
0.687500000  8.150 10744
0.750000000  8.150 11860
0.812500000  8.150 13407
0.875000000  8.150 13759
0.937500000  8.150 13400
0.000000000  8.450 10866
0.062500000  8.450 9951
0.125000000  8.450 9315
0.187500000  8.450 8778
0.250000000  8.450 8449
0.312500000  8.450 8492
0.375000000  8.450 8247
0.437500000  8.450 8233
0.500000000  8.450 8278
0.562500000  8.450 8374
0.625000000  8.450 8481
0.687500000  8.450 9255
0.750000000  8.450 10193
0.812500000  8.450 11583
0.875000000  8.450 11942
0.937500000  8.450 11613
0.000000000  8.750 9359
0.062500000  8.750 8409
0.125000000  8.750 7936
0.187500000  8.750 7486
0.250000000  8.750 7546
0.312500000  8.750 7050
0.375000000  8.750 7087
0.437500000  8.750 7091
0.500000000  8.750 6979
0.562500000  8.750 7099
0.625000000  8.750 7258
0.687500000  8.750 7786
0.750000000  8.750 9067
0.812500000  8.750 10008
0.875000000  8.750 10582
0.937500000  8.750 10079
0.000000000  9.050 8115
0.062500000  9.050 7151
0.125000000  9.050 6668
0.187500000  9.050 6491
0.250000000  9.050 6301
0.312500000  9.050 6143
0.375000000  9.050 6001
0.437500000  9.050 5939
0.500000000  9.050 6010
0.562500000  9.050 6014
0.625000000  9.050 6358
0.687500000  9.050 6814
0.750000000  9.050 7769
0.812500000  9.050 8534
0.875000000  9.050 9164
0.937500000  9.050 8672
0.000000000  9.350 6937
0.062500000  9.350 6087
0.125000000  9.350 5651
0.187500000  9.350 5525
0.250000000  9.350 5212
0.312500000  9.350 5202
0.375000000  9.350 5091
0.437500000  9.350 5094
0.500000000  9.350 5300
0.562500000  9.350 5156
0.625000000  9.350 5406
0.687500000  9.350 5768
0.750000000  9.350 6875
0.812500000  9.350 7564
0.875000000  9.350 7748
0.937500000  9.350 7601
0.000000000  9.650 5729
0.062500000  9.650 5462
0.125000000  9.650 4869
0.187500000  9.650 4807
0.250000000  9.650 4525
0.312500000  9.650 4435
0.375000000  9.650 4378
0.437500000  9.650 4286
0.500000000  9.650 4359
0.562500000  9.650 4407
0.625000000  9.650 4627
0.687500000  9.650 5006
0.750000000  9.650 5795
0.812500000  9.650 6338
0.875000000  9.650 6714
0.937500000  9.650 6345
0.000000000  9.950 5154
0.062500000  9.950 4413
0.125000000  9.950 4182
0.187500000  9.950 3964
0.250000000  9.950 3816
0.312500000  9.950 3780
0.375000000  9.950 3706
0.437500000  9.950 3637
0.500000000  9.950 3668
0.562500000  9.950 3865
0.625000000  9.950 3972
0.687500000  9.950 4186
0.750000000  9.950 5059
0.812500000  9.950 5614
0.875000000  9.950 5968
0.937500000  9.950 5629
0.000000000 10.250 4384
0.062500000 10.250 3884
0.125000000 10.250 3592
0.187500000 10.250 3370
0.250000000 10.250 3282
0.312500000 10.250 3121
0.375000000 10.250 3055
0.437500000 10.250 3110
0.500000000 10.250 3269
0.562500000 10.250 3110
0.625000000 10.250 3295
0.687500000 10.250 3739
0.750000000 10.250 4379
0.812500000 10.250 5052
0.875000000 10.250 5123
0.937500000 10.250 4877
0.000000000 10.550 3639
0.062500000 10.550 3322
0.125000000 10.550 3104
0.187500000 10.550 2821
0.250000000 10.550 2711
0.312500000 10.550 2769
0.375000000 10.550 2634
0.437500000 10.550 2738
0.500000000 10.550 2656
0.562500000 10.550 2760
0.625000000 10.550 2763
0.687500000 10.550 3153
0.750000000 10.550 3738
0.812500000 10.550 4293
0.875000000 10.550 4330
0.937500000 10.550 4209
0.000000000 10.850 3163
0.062500000 10.850 2847
0.125000000 10.850 2617
0.187500000 10.850 2453
0.250000000 10.850 2320
0.312500000 10.850 2308
0.375000000 10.850 2256
0.437500000 10.850 2253
0.500000000 10.850 2254
0.562500000 10.850 2308
0.625000000 10.850 2285
0.687500000 10.850 2567
0.750000000 10.850 3253
0.812500000 10.850 3741
0.875000000 10.850 3914
0.937500000 10.850 3547
0.000000000 11.150 2670
0.062500000 11.150 2347
0.125000000 11.150 2132
0.187500000 11.150 2092
0.250000000 11.150 2021
0.312500000 11.150 1969
0.375000000 11.150 1912
0.437500000 11.150 1761
0.500000000 11.150 1975
0.562500000 11.150 1868
0.625000000 11.150 2079
0.687500000 11.150 2274
0.750000000 11.150 2761
0.812500000 11.150 3235
0.875000000 11.150 3453
0.937500000 11.150 3109
0.000000000 11.450 2320
0.062500000 11.450 2014
0.125000000 11.450 1884
0.187500000 11.450 1747
0.250000000 11.450 1642
0.312500000 11.450 1703
0.375000000 11.450 1597
0.437500000 11.450 1521
0.500000000 11.450 1533
0.562500000 11.450 1621
0.625000000 11.450 1695
0.687500000 11.450 1955
0.750000000 11.450 2449
0.812500000 11.450 2756
0.875000000 11.450 2869
0.937500000 11.450 2644
0.000000000 11.750 2009
0.062500000 11.750 1739
0.125000000 11.750 1530
0.187500000 11.750 1470
0.250000000 11.750 1394
0.312500000 11.750 1377
0.375000000 11.750 1282
0.437500000 11.750 1385
0.500000000 11.750 1380
0.562500000 11.750 1301
0.625000000 11.750 1427
0.687500000 11.750 1648
0.750000000 11.750 2104
0.812500000 11.750 2385
0.875000000 11.750 2514
0.937500000 11.750 2317
0.000000000 12.050 1703
0.062500000 12.050 1510
0.125000000 12.050 1280
0.187500000 12.050 1226
0.250000000 12.050 1226
0.312500000 12.050 1213
0.375000000 12.050 1134
0.437500000 12.050 1130
0.500000000 12.050 1155
0.562500000 12.050 1167
0.625000000 12.050 1218
0.687500000 12.050 1454
0.750000000 12.050 1721
0.812500000 12.050 2131
0.875000000 12.050 2187
0.937500000 12.050 1995
0.000000000 12.350 1480
0.062500000 12.350 1269
0.125000000 12.350 1117
0.187500000 12.350 1045
0.250000000 12.350 1013
0.312500000 12.350 959
0.375000000 12.350 942
0.437500000 12.350 968
0.500000000 12.350 963
0.562500000 12.350 1008
0.625000000 12.350 1048
0.687500000 12.350 1177
0.750000000 12.350 1545
0.812500000 12.350 1790
0.875000000 12.350 1800
0.937500000 12.350 1643
