0.187500000  8.150 8867
0.250000000  8.150 8548
0.312500000  8.150 8287
0.375000000  8.150 8066
0.437500000  8.150 8124
0.500000000  8.150 8156
0.562500000  8.150 8044
0.625000000  8.150 8078
0.687500000  8.150 8380
0.750000000  8.150 10006
0.812500000  8.150 12110
0.875000000  8.150 13119
0.937500000  8.150 12582
0.000000000  8.450 9668
0.062500000  8.450 8734
0.125000000  8.450 7966
0.187500000  8.450 7420
0.250000000  8.450 7159
0.312500000  8.450 6809
0.375000000  8.450 6836
0.437500000  8.450 6809
0.500000000  8.450 6608
0.562500000  8.450 6856
0.625000000  8.450 6740
0.687500000  8.450 7090
0.750000000  8.450 8531
0.812500000  8.450 10380
0.875000000  8.450 11162
0.937500000  8.450 10788
0.000000000  8.750 8250
0.062500000  8.750 7346
0.125000000  8.750 6666
0.187500000  8.750 6351
0.250000000  8.750 5905
0.312500000  8.750 5773
0.375000000  8.750 5746
0.437500000  8.750 5574
0.500000000  8.750 5633
0.562500000  8.750 5718
0.625000000  8.750 5843
0.687500000  8.750 6023
0.750000000  8.750 7386
0.812500000  8.750 8916
0.875000000  8.750 9654
0.937500000  8.750 9275
0.000000000  9.050 6923
0.062500000  9.050 6169
0.125000000  9.050 5576
0.187500000  9.050 5278
0.250000000  9.050 4986
0.312500000  9.050 4863
0.375000000  9.050 4782
0.437500000  9.050 4725
0.500000000  9.050 4903
0.562500000  9.050 4833
0.625000000  9.050 4818
0.687500000  9.050 5034
0.750000000  9.050 6403
0.812500000  9.050 7738
0.875000000  9.050 8265
0.937500000  9.050 7954
0.000000000  9.350 6071
0.062500000  9.350 5035
0.125000000  9.350 4668
0.187500000  9.350 4593
0.250000000  9.350 4291
0.312500000  9.350 4081
0.375000000  9.350 3981
0.437500000  9.350 3924
0.500000000  9.350 4093
0.562500000  9.350 4023
0.625000000  9.350 3898
0.687500000  9.350 4241
0.750000000  9.350 5209
0.812500000  9.350 6511
0.875000000  9.350 7034
0.937500000  9.350 6671
0.000000000  9.650 5076
0.062500000  9.650 4445
0.125000000  9.650 3943
0.187500000  9.650 3816
0.250000000  9.650 3510
0.312500000  9.650 3481
0.375000000  9.650 3384
0.437500000  9.650 3257
0.500000000  9.650 3306
0.562500000  9.650 3387
0.625000000  9.650 3265
0.687500000  9.650 3595
0.750000000  9.650 4571
0.812500000  9.650 5727
0.875000000  9.650 6031
0.937500000  9.650 5645
0.000000000  9.950 4355
0.062500000  9.950 3622
0.125000000  9.950 3310
0.187500000  9.950 2991
0.250000000  9.950 2924
0.312500000  9.950 2827
0.375000000  9.950 2772
0.437500000  9.950 2837
0.500000000  9.950 2707
0.562500000  9.950 2786
0.625000000  9.950 2763
0.687500000  9.950 2936
0.750000000  9.950 3823
0.812500000  9.950 4922
0.875000000  9.950 5249
0.937500000  9.950 4895
0.000000000 10.250 3673
0.062500000 10.250 3147
0.125000000 10.250 2764
0.187500000 10.250 2500
0.250000000 10.250 2529
0.312500000 10.250 2374
0.375000000 10.250 2239
0.437500000 10.250 2263
0.500000000 10.250 2245
0.562500000 10.250 2308
0.625000000 10.250 2257
0.687500000 10.250 2591
0.750000000 10.250 3242
0.812500000 10.250 4173
0.875000000 10.250 4529
0.937500000 10.250 4189
0.000000000 10.550 3047
0.062500000 10.550 2532
0.125000000 10.550 2266
0.187500000 10.550 2060
0.250000000 10.550 1985
0.312500000 10.550 2003
0.375000000 10.550 1952
0.437500000 10.550 1930
0.500000000 10.550 1939
0.562500000 10.550 1882
0.625000000 10.550 1845
0.687500000 10.550 2057
0.750000000 10.550 2851
0.812500000 10.550 3632
0.875000000 10.550 3778
0.937500000 10.550 3621
0.000000000 10.850 2695
0.062500000 10.850 2141
0.125000000 10.850 1913
0.187500000 10.850 1780
0.250000000 10.850 1657
0.312500000 10.850 1533
0.375000000 10.850 1596
0.437500000 10.850 1630
0.500000000 10.850 1540
0.562500000 10.850 1554
0.625000000 10.850 1526
0.687500000 10.850 1813
0.750000000 10.850 2378
0.812500000 10.850 3088
0.875000000 10.850 3389
0.937500000 10.850 3050
0.000000000 11.150 2127
0.062500000 11.150 1837
0.125000000 11.150 1587
0.187500000 11.150 1424
0.250000000 11.150 1349
0.312500000 11.150 1320
0.375000000 11.150 1303
0.437500000 11.150 1338
0.500000000 11.150 1293
0.562500000 11.150 1310
0.625000000 11.150 1262
0.687500000 11.150 1501
0.750000000 11.150 2042
0.812500000 11.150 2695
0.875000000 11.150 2894
0.937500000 11.150 2655
0.000000000 11.450 1845
0.062500000 11.450 1505
0.125000000 11.450 1341
0.187500000 11.450 1206
0.250000000 11.450 1144
0.312500000 11.450 1068
0.375000000 11.450 1109
0.437500000 11.450 1127
0.500000000 11.450 1087
0.562500000 11.450 1107
0.625000000 11.450 1090
0.687500000 11.450 1182
0.750000000 11.450 1722
0.812500000 11.450 2292
0.875000000 11.450 2470
0.937500000 11.450 2159
0.000000000 11.750 1553
0.062500000 11.750 1244
0.125000000 11.750 1161
0.187500000 11.750 1022
0.250000000 11.750 978
0.312500000 11.750 955
0.375000000 11.750 926
0.437500000 11.750 960
0.500000000 11.750 878
0.562500000 11.750 910
0.625000000 11.750 879
0.687500000 11.750 992
0.750000000 11.750 1524
0.812500000 11.750 1913
0.875000000 11.750 2155
0.937500000 11.750 1929
0.000000000 12.050 1301
0.062500000 12.050 1097
0.125000000 12.050 941
0.187500000 12.050 807
0.250000000 12.050 743
0.312500000 12.050 783
0.375000000 12.050 760
0.437500000 12.050 765
0.500000000 12.050 695
0.562500000 12.050 715
0.625000000 12.050 747
0.687500000 12.050 884
0.750000000 12.050 1289
0.812500000 12.050 1638
0.875000000 12.050 1790
0.937500000 12.050 1632
0.000000000 12.350 1096
0.062500000 12.350 857
0.125000000 12.350 786
0.187500000 12.350 648
0.250000000 12.350 673
0.312500000 12.350 622
0.375000000 12.350 569
0.437500000 12.350 569
0.500000000 12.350 607
0.562500000 12.350 647
0.625000000 12.350 610
0.687500000 12.350 757
0.750000000 12.350 1012
0.812500000 12.350 1448
0.875000000 12.350 1564
0.937500000 12.350 1321
