0.875000000  4.250 39835
0.937500000  4.250 40322
0.000000000  4.550 34653
0.062500000  4.550 33591
0.125000000  4.550 32097
0.187500000  4.550 31034
0.250000000  4.550 29994
0.312500000  4.550 29630
0.375000000  4.550 29453
0.437500000  4.550 29088
0.500000000  4.550 29049
0.562500000  4.550 29317
0.625000000  4.550 29634
0.687500000  4.550 30629
0.750000000  4.550 32855
0.812500000  4.550 34604
0.875000000  4.550 36069
0.937500000  4.550 35656
0.000000000  4.850 30917
0.062500000  4.850 29376
0.125000000  4.850 27978
0.187500000  4.850 27302
0.250000000  4.850 26883
0.312500000  4.850 25821
0.375000000  4.850 25590
0.437500000  4.850 25371
0.500000000  4.850 25166
0.562500000  4.850 25435
0.625000000  4.850 26135
0.687500000  4.850 27372
0.750000000  4.850 28990
0.812500000  4.850 30813
0.875000000  4.850 31763
0.937500000  4.850 31528
0.000000000  5.150 26876
0.062500000  5.150 25555
0.125000000  5.150 24494
0.187500000  5.150 23952
0.250000000  5.150 23275
0.312500000  5.150 22737
0.375000000  5.150 22648
0.437500000  5.150 22156
0.500000000  5.150 22365
0.562500000  5.150 22250
0.625000000  5.150 22735
0.687500000  5.150 23838
0.750000000  5.150 25586
0.812500000  5.150 27162
0.875000000  5.150 27795
0.937500000  5.150 27591
0.000000000  5.450 23471
0.062500000  5.450 22515
0.125000000  5.450 21770
0.187500000  5.450 20697
0.250000000  5.450 20414
0.312500000  5.450 19817
0.375000000  5.450 19455
0.437500000  5.450 19537
0.500000000  5.450 19369
0.562500000  5.450 19352
0.625000000  5.450 19757
0.687500000  5.450 20925
0.750000000  5.450 22639
0.812500000  5.450 23852
0.875000000  5.450 24942
0.937500000  5.450 24237
0.000000000  5.750 20644
0.062500000  5.750 19260
0.125000000  5.750 18778
0.187500000  5.750 17968
0.250000000  5.750 17303
0.312500000  5.750 16908
0.375000000  5.750 16849
0.437500000  5.750 16686
0.500000000  5.750 16554
0.562500000  5.750 16685
0.625000000  5.750 17234
0.687500000  5.750 17770
0.750000000  5.750 19526
0.812500000  5.750 20631
0.875000000  5.750 21553
0.937500000  5.750 21140
0.000000000  6.050 17560
0.062500000  6.050 16789
0.125000000  6.050 16273
0.187500000  6.050 15578
0.250000000  6.050 14989
0.312500000  6.050 14815
0.375000000  6.050 14351
0.437500000  6.050 14383
0.500000000  6.050 14370
0.562500000  6.050 14289
0.625000000  6.050 15279
0.687500000  6.050 15569
0.750000000  6.050 16861
0.812500000  6.050 17961
0.875000000  6.050 18555
0.937500000  6.050 18294
0.000000000  6.350 15353
0.062500000  6.350 14238
0.125000000  6.350 13898
0.187500000  6.350 13344
0.250000000  6.350 12939
0.312500000  6.350 12481
0.375000000  6.350 12394
0.437500000  6.350 12232
0.500000000  6.350 12300
0.562500000  6.350 12628
0.625000000  6.350 12754
0.687500000  6.350 13399
0.750000000  6.350 14759
0.812500000  6.350 15804
0.875000000  6.350 16169
0.937500000  6.350 16090
0.000000000  6.650 13219
0.062500000  6.650 12432
0.125000000  6.650 11665
0.187500000  6.650 11198
0.250000000  6.650 10959
0.312500000  6.650 10676
0.375000000  6.650 10502
0.437500000  6.650 10498
0.500000000  6.650 10654
0.562500000  6.650 10443
0.625000000  6.650 10931
0.687500000  6.650 11633
0.750000000  6.650 12662
0.812500000  6.650 13468
0.875000000  6.650 13983
0.937500000  6.650 13754
0.000000000  6.950 10959
0.062500000  6.950 10651
0.125000000  6.950 10132
0.187500000  6.950 9686
0.250000000  6.950 9561
0.312500000  6.950 9201
0.375000000  6.950 8962
0.437500000  6.950 9005
0.500000000  6.950 8894
0.562500000  6.950 9040
0.625000000  6.950 9333
0.687500000  6.950 9799
0.750000000  6.950 10972
0.812500000  6.950 11672
0.875000000  6.950 12035
0.937500000  6.950 11796
0.000000000  7.250 9631
0.062500000  7.250 9071
0.125000000  7.250 8521
0.187500000  7.250 8231
0.250000000  7.250 7805
0.312500000  7.250 7737
0.375000000  7.250 7630
0.437500000  7.250 7471
0.500000000  7.250 7633
0.562500000  7.250 7681
0.625000000  7.250 7918
0.687500000  7.250 8706
0.750000000  7.250 9214
0.812500000  7.250 10291
0.875000000  7.250 10333
0.937500000  7.250 10059
0.000000000  7.550 8283
0.062500000  7.550 7760
0.125000000  7.550 7301
0.187500000  7.550 6860
0.250000000  7.550 6689
0.312500000  7.550 6468
0.375000000  7.550 6473
0.437500000  7.550 6326
0.500000000  7.550 6430
0.562500000  7.550 6493
0.625000000  7.550 6526
0.687500000  7.550 7127
0.750000000  7.550 7919
0.812500000  7.550 8714
0.875000000  7.550 8845
0.937500000  7.550 8663
0.000000000  7.850 6868
0.062500000  7.850 6565
0.125000000  7.850 5998
0.187500000  7.850 5869
0.250000000  7.850 5656
0.312500000  7.850 5468
0.375000000  7.850 5452
0.437500000  7.850 5419
0.500000000  7.850 5348
0.562500000  7.850 5510
0.625000000  7.850 5659
0.687500000  7.850 6252
0.750000000  7.850 6781
0.812500000  7.850 7338
0.875000000  7.850 7509
0.937500000  7.850 7382
0.000000000  8.150 5795
0.062500000  8.150 5417
0.125000000  8.150 5135
0.187500000  8.150 5003
0.250000000  8.150 4734
0.312500000  8.150 4645
0.375000000  8.150 4616
0.437500000  8.150 4381
0.500000000  8.150 4508
0.562500000  8.150 4532
0.625000000  8.150 4729
0.687500000  8.150 5199
0.750000000  8.150 5709
0.812500000  8.150 6258
0.875000000  8.150 6529
0.937500000  8.150 6246
0.000000000  8.450 5104
0.062500000  8.450 4615
0.125000000  8.450 4408
0.187500000  8.450 4223
0.250000000  8.450 4119
0.312500000  8.450 3912
0.375000000  8.450 3842
0.437500000  8.450 3889
0.500000000  8.450 3799
0.562500000  8.450 3846
0.625000000  8.450 4051
0.687500000  8.450 4393
0.750000000  8.450 4852
0.812500000  8.450 5359
0.875000000  8.450 5522
0.937500000  8.450 5389
0.000000000  8.750 4190
0.062500000  8.750 3907
0.125000000  8.750 3600
0.187500000  8.750 3543
0.250000000  8.750 3317
0.312500000  8.750 3327
0.375000000  8.750 3236
0.437500000  8.750 3296
0.500000000  8.750 3179
0.562500000  8.750 3320
0.625000000  8.750 3489
0.687500000  8.750 3720
0.750000000  8.750 4252
0.812500000  8.750 4620
0.875000000  8.750 4786
0.937500000  8.750 4387
0.000000000  9.050 3533
0.062500000  9.050 3236
0.125000000  9.050 3036
0.187500000  9.050 2847
0.250000000  9.050 2831
0.312500000  9.050 2679
0.375000000  9.050 2727
0.437500000  9.050 2685
0.500000000  9.050 2658
0.562500000  9.050 2809
0.625000000  9.050 2848
0.687500000  9.050 3222
0.750000000  9.050 3526
0.812500000  9.050 3862
0.875000000  9.050 4058
0.937500000  9.050 3754
0.000000000  9.350 2955
0.062500000  9.350 2699
0.125000000  9.350 2580
0.187500000  9.350 2428
0.250000000  9.350 2385
0.312500000  9.350 2390
0.375000000  9.350 2255
0.437500000  9.350 2292
0.500000000  9.350 2285
0.562500000  9.350 2263
0.625000000  9.350 2367
0.687500000  9.350 2666
0.750000000  9.350 2960
0.812500000  9.350 3317
0.875000000  9.350 3352
0.937500000  9.350 3214
0.000000000  9.650 2614
0.062500000  9.650 2366
0.125000000  9.650 2202
0.187500000  9.650 2032
0.250000000  9.650 1929
0.312500000  9.650 1881
0.375000000  9.650 1954
0.437500000  9.650 1838
0.500000000  9.650 1879
0.562500000  9.650 1882
0.625000000  9.650 2043
0.687500000  9.650 2182
0.750000000  9.650 2647
0.812500000  9.650 2800
0.875000000  9.650 2981
0.937500000  9.650 2779
0.000000000  9.950 2122
0.062500000  9.950 1947
0.125000000  9.950 1790
0.187500000  9.950 1774
0.250000000  9.950 1618
0.312500000  9.950 1589
0.375000000  9.950 1558
0.437500000  9.950 1586
0.500000000  9.950 1573
0.562500000  9.950 1590
0.625000000  9.950 1704
0.687500000  9.950 1869
0.750000000  9.950 2077
0.812500000  9.950 2503
0.875000000  9.950 2438
0.937500000  9.950 2382
0.000000000 10.250 1768
0.062500000 10.250 1621
0.125000000 10.250 1512
0.187500000 10.250 1384
0.250000000 10.250 1355
0.312500000 10.250 1252
0.375000000 10.250 1341
0.437500000 10.250 1264
0.500000000 10.250 1288
0.562500000 10.250 1340
0.625000000 10.250 1330
0.687500000 10.250 1522
0.750000000 10.250 1823
0.812500000 10.250 1969
0.875000000 10.250 2065
0.937500000 10.250 1972
0.000000000 10.550 1509
0.062500000 10.550 1333
0.125000000 10.550 1277
0.187500000 10.550 1215
0.250000000 10.550 1155
0.312500000 10.550 1107
0.375000000 10.550 1034
0.437500000 10.550 1078
0.500000000 10.550 986
0.562500000 10.550 1081
0.625000000 10.550 1153
0.687500000 10.550 1311
0.750000000 10.550 1497
0.812500000 10.550 1776
0.875000000 10.550 1749
0.937500000 10.550 1672
0.000000000 10.850 1199
0.062500000 10.850 1126
0.125000000 10.850 1015
0.187500000 10.850 984
0.250000000 10.850 985
0.312500000 10.850 892
0.375000000 10.850 951
0.437500000 10.850 929
0.500000000 10.850 904
0.562500000 10.850 878
0.625000000 10.850 953
0.687500000 10.850 1075
0.750000000 10.850 1287
0.812500000 10.850 1436
0.875000000 10.850 1486
0.937500000 10.850 1432
